Scenario,ISO,Year,Technology,wacc_projection
Delayed transition,AUT,2045,Wind_Onshore,0.030501684735496398
Delayed transition,AUT,2050,Wind_Onshore,0.030026986099876224
Delayed transition,BEL,2025,Wind_Onshore,0.026172073600372832
Delayed transition,BEL,2030,Wind_Onshore,0.026945089091791902
Delayed transition,BEL,2035,Wind_Onshore,0.02562883142453202
Delayed transition,BEL,2040,Wind_Onshore,0.026730985512992373
Delayed transition,BEL,2045,Wind_Onshore,0.027626362270724215
Delayed transition,BEL,2050,Wind_Onshore,0.02847781119276424
Delayed transition,BGR,2025,Wind_Onshore,0.022183360410037378
Delayed transition,BGR,2030,Wind_Onshore,0.019814581498594636
Delayed transition,BGR,2035,Wind_Onshore,0.02051223618912243
Delayed transition,BGR,2040,Wind_Onshore,0.02049240813362185
Delayed transition,BGR,2045,Wind_Onshore,0.021166058777239684
Delayed transition,BGR,2050,Wind_Onshore,0.02130880509757449
Delayed transition,BRA,2025,Wind_Onshore,0.025301504562811238
Delayed transition,BRA,2030,Wind_Onshore,0.024457026657143898
Delayed transition,BRA,2035,Wind_Onshore,0.024563809724152806
Delayed transition,BRA,2040,Wind_Onshore,0.023492833179769947
Delayed transition,BRA,2045,Wind_Onshore,0.02221139695469498
Delayed transition,BRA,2050,Wind_Onshore,0.02011915300133947
Delayed transition,CAN,2025,Wind_Onshore,0.02579990653881787
Delayed transition,CAN,2030,Wind_Onshore,0.02387655387426006
Delayed transition,CAN,2035,Wind_Onshore,0.025233801591056575
Delayed transition,CAN,2040,Wind_Onshore,0.024040058517000175
Delayed transition,CAN,2045,Wind_Onshore,0.023253792222748995
Delayed transition,CAN,2050,Wind_Onshore,0.021703175229510357
Delayed transition,CHE,2025,Wind_Onshore,0.011574574308944345
Delayed transition,CHE,2030,Wind_Onshore,0.010887631781602796
Delayed transition,CHE,2035,Wind_Onshore,0.01039364509643597
Delayed transition,CHE,2040,Wind_Onshore,0.012347084647838319
Delayed transition,CHE,2045,Wind_Onshore,0.012801352215967014
Delayed transition,CHE,2050,Wind_Onshore,0.012557653199669339
Delayed transition,CHL,2025,Wind_Onshore,0.03226420649573376
Delayed transition,CHL,2030,Wind_Onshore,0.028379200813046845
Delayed transition,CHL,2035,Wind_Onshore,0.026571834899394253
Delayed transition,CHL,2040,Wind_Onshore,0.02733662857196923
Delayed transition,CHL,2045,Wind_Onshore,0.028138783193360137
Delayed transition,CHL,2050,Wind_Onshore,0.027262366137324696
Delayed transition,CHN,2025,Wind_Onshore,-0.04918631936508962
Delayed transition,CHN,2030,Wind_Onshore,-0.06345885844302664
Delayed transition,CHN,2035,Wind_Onshore,-0.0715233166693651
Delayed transition,CHN,2040,Wind_Onshore,-0.0766984409771094
Delayed transition,CHN,2045,Wind_Onshore,-0.08710515056921893
Delayed transition,CHN,2050,Wind_Onshore,-0.09440548762237855
Delayed transition,CZE,2025,Wind_Onshore,0.020161977180695654
Delayed transition,CZE,2030,Wind_Onshore,0.023356554608798877
Delayed transition,CZE,2035,Wind_Onshore,0.023991647889028557
