Scenario,ISO,Country,Year,inflation,unemployment,gdp_ppp,population
NDC,BEL,Belgium,2050,2.2521535158157358,6.385481357574463,679.18196477352,12.2771
NDC,BGR,Bulgaria,2025,2.398695290088653,4.481122016906738,175.510521725023,6.64
NDC,BGR,Bulgaria,2030,1.0772151350975034,4.684088230133057,195.114355247435,6.3807
NDC,BGR,Bulgaria,2035,1.3283738791942594,4.551780819892883,210.037200103619,6.1436
NDC,BGR,Bulgaria,2040,1.7159287631511693,4.370796084403992,219.753161764914,5.9214
NDC,BGR,Bulgaria,2045,2.048227429389954,4.522006392478944,228.869789412994,5.7156
NDC,BGR,Bulgaria,2050,2.1459443569183354,4.560898542404175,238.002960632274,5.5286
NDC,BRA,Brazil,2025,3.0449821352958675,7.282041311264038,3188.53902190379,219.5342
NDC,BRA,Brazil,2030,3.194252610206604,7.095086097717285,3320.11371521543,224.2439
NDC,BRA,Brazil,2035,3.3498643636703496,6.839137673377991,3545.06145670307,227.6042
NDC,BRA,Brazil,2040,3.9233039617538448,6.456217050552368,3861.83211980605,229.6076
NDC,BRA,Brazil,2045,4.640019774436951,6.241762638092041,4270.40546753175,230.2868
NDC,BRA,Brazil,2050,5.035480976104736,6.0565712451934814,4744.39905616946,229.6508
NDC,CAN,Canada,2025,2.2516853809356694,6.894799947738648,1763.58058207867,39.4538
NDC,CAN,Canada,2030,1.8804121911525729,6.85615599155426,1899.55197462952,40.6606
NDC,CAN,Canada,2035,1.434506326913834,6.893772840499878,2150.46333019919,41.4221
NDC,CAN,Canada,2040,1.4597120583057404,6.80189323425293,2447.94140173205,42.1159
NDC,CAN,Canada,2045,1.6250581443309782,6.828912854194642,2729.33067902961,42.7737
NDC,CAN,Canada,2050,1.7021389305591583,6.767024397850037,3019.94127506525,43.4562
NDC,CHE,Switzerland,2025,1.4555652737617493,2.6323188543319707,575.272466185116,8.8939
NDC,CHE,Switzerland,2030,1.3161441087722776,2.471579968929291,585.637272622619,9.0241
NDC,CHE,Switzerland,2035,1.278335124254227,2.592845618724823,605.376936994516,9.1757
NDC,CHE,Switzerland,2040,1.531900733709335,2.779428601264954,623.832092001561,9.3254
NDC,CHE,Switzerland,2045,1.9371587634086609,2.7446051836013794,641.622666396869,9.4874
NDC,CHE,Switzerland,2050,2.150997579097748,2.6344976425170903,659.300191721116,9.6685
NDC,CHL,Chile,2025,3.488735616207123,6.679981589317322,468.578755768045,19.7585
NDC,CHL,Chile,2030,1.1814629733562472,7.092562675476074,490.993384267182,20.1315
NDC,CHL,Chile,2035,0.7003023773431778,7.035721182823181,521.231373739435,20.4065
NDC,CHL,Chile,2040,1.3519127070903785,6.803441643714905,553.904460121768,20.5708
NDC,CHL,Chile,2045,2.137761354446412,6.617566823959351,589.473750543156,20.6284
NDC,CHL,Chile,2050,2.291312336921692,6.43097722530365,630.122508829952,20.6037
NDC,CHN,China,2025,1.839215308427811,5.669811248779297,25540.3304533121,1411.3712
NDC,CHN,China,2030,2.2444041967391968,4.93227744102478,29797.8273909085,1402.9482
NDC,CHN,China,2035,2.828911185264588,4.367205500602722,33328.730822863,1385.6862
NDC,CHN,China,2040,3.012022793292999,4.197084307670593,35942.230984553,1362.7381
NDC,CHN,China,2045,3.0017251372337346,3.9876325130462646,38364.1023898073,1332.6328
NDC,CHN,China,2050,3.2936481833457947,3.874570608139037,40499.8873687473,1293.6929
NDC,CZE,Czech Republic,2025,2.213109254837036,4.355053901672363,398.123980270225,10.789
NDC,CZE,Czech Republic,2030,2.1915788054466248,5.212100625038146,419.75496799949,10.6405
NDC,CZE,Czech Republic,2035,1.6530269980430603,5.3487690687179565,437.725622631772,10.4894
NDC,CZE,Czech Republic,2040,1.9074804484844208,5.307359576225281,452.027527574915,10.3569
NDC,CZE,Czech Republic,2045,2.303215384483338,5.199308753013611,468.592273611398,10.2605
NDC,CZE,Czech Republic,2050,2.252126216888428,5.206188082695007,486.565859509755,10.1916
NDC,DEU,Germany,2025,2.2718445956707,3.926343977451324,4013.0028801631,83.1263
NDC,DEU,Germany,2030,2.07963490486145,3.9582639336586,4109.52639313034,82.4598
NDC,DEU,Germany,2035,1.9193602800369267,3.951346457004548,4208.53986213813,81.9027
NDC,DEU,Germany,2040,1.868639588356018,3.9431335926055913,4321.05881913918,81.4023
NDC,DEU,Germany,2045,1.9974207282066343,3.915163040161133,4478.1289713033,80.9679
NDC,DEU,Germany,2050,2.14995789527893,3.9338927865028377,4650.87236552996,80.5313
NDC,DNK,Denmark,2025,2.077467501163482,6.074229121208191,321.612945644927,5.8698
NDC,DNK,Denmark,2030,2.1210706233978267,6.670091152191162,335.477085029806,5.9254
NDC,DNK,Denmark,2035,2.0087183415889736,6.898663520812989,348.609248653223,5.9817
NDC,DNK,Denmark,2040,2.0209760665893555,6.994866371154785,360.129028968054,6.0301
NDC,DNK,Denmark,2045,2.0843006372451787,7.02754008769989,375.650181050103,6.0781
NDC,DNK,Denmark,2050,2.1199070811271667,7.0469783544540405,394.718124003751,6.1375
NDC,EGY,Egypt,2025,20.426337718963623,8.198213577270508,1393.47953999079,117.1798
NDC,EGY,Egypt,2030,-0.2690734695643186,8.27927303314209,1725.49353675672,126.7888
NDC,EGY,Egypt,2035,-0.5789649337530136,7.651944398880005,2139.42089825279,136.832
NDC,EGY,Egypt,2040,0.5830507725477219,7.31589150428772,2604.42349118419,147.0119
NDC,EGY,Egypt,2045,1.314059317111969,7.235037922859192,3136.73480436883,156.833
NDC,EGY,Egypt,2050,1.902573466300964,7.179851293563843,3719.74391674282,165.8638
NDC,ESP,Spain,2025,2.391277641057968,12.370384931564333,1765.32356396393,47.3281
NDC,ESP,Spain,2030,2.200112819671631,12.06954550743103,1825.9703614711,47.4949
NDC,ESP,Spain,2035,2.383216559886932,11.961373805999754,1916.09606667711,47.7876
NDC,ESP,Spain,2040,2.6072928309440613,11.869710206985475,2017.87027529079,48.1725
NDC,ESP,Spain,2045,2.7592257857322693,11.7912323474884,2144.1661969822,48.6288
NDC,ESP,Spain,2050,2.7704277634620667,11.762949705123903,2281.63191902096,49.1419
NDC,EST,Estonia,2025,2.037699356675148,6.94955050945282,45.7865392757009,1.34
NDC,EST,Estonia,2030,0.9399808347225188,6.137287497520447,53.3035445956564,1.3032
NDC,EST,Estonia,2035,1.0387012064456935,6.314310669898987,57.9147068341966,1.2717
NDC,EST,Estonia,2040,1.6802251338958745,6.32280969619751,60.6131927280343,1.2457
NDC,EST,Estonia,2045,1.9036379158496848,6.316115856170654,62.3240561480567,1.225
NDC,EST,Estonia,2050,2.1338197588920598,6.204432129859924,63.8999567227248,1.2076
NDC,FIN,Finland,2025,2.072892338037491,8.221900224685669,255.353591270885,5.5051
NDC,FIN,Finland,2030,2.030149519443512,7.807799696922302,271.367050881809,5.477
NDC,FIN,Finland,2035,1.882005631923676,7.6408374309539795,285.689264033472,5.4587
NDC,FIN,Finland,2040,1.9431407749652856,7.541636228561401,298.080414392395,5.4441
NDC,FIN,Finland,2045,2.184471368789673,7.519248962402344,311.566612451526,5.4353
NDC,FIN,Finland,2050,2.3355058431625366,7.462301731109619,328.309598683511,5.4431
NDC,FRA,France,2025,2.299522578716278,7.598219990730286,2822.498648573,64.7393
NDC,FRA,France,2030,2.008192241191864,7.904627442359924,2956.29697183248,65.3338
NDC,FRA,France,2035,2.0655460357666016,7.994579195976257,3055.21215552752,66.1037
NDC,FRA,France,2040,2.177595376968384,8.041886329650879,3140.62696460825,66.9077
NDC,FRA,France,2045,2.274476170539856,7.987574458122253,3255.39323756555,67.6279
NDC,FRA,France,2050,2.403173089027405,7.940586686134338,3393.17846858649,68.2413
NDC,GBR,United Kingdom,2025,2.628704726696015,5.25532603263855,2926.00858061786,67.4562
NDC,GBR,United Kingdom,2030,2.262099385261536,4.717669248580933,3109.19982286128,68.2525
NDC,GBR,United Kingdom,2035,1.9828450679779053,4.34633994102478,3319.95600102694,69.1563
NDC,GBR,United Kingdom,2040,2.1371856927871704,4.1680588722229,3553.32934012433,70.1362
NDC,GBR,United Kingdom,2045,2.239956080913544,4.036031723022461,3847.9237037498,71.2303
NDC,GBR,United Kingdom,2050,2.3642500042915344,3.877883493900298,4185.00049293603,72.4188
NDC,GRC,Greece,2025,2.436292469501496,9.143529653549194,313.275550956822,10.3055
NDC,GRC,Greece,2030,2.2877565026283264,11.216444969177246,335.196564838089,10.1387
NDC,GRC,Greece,2035,2.156067609786988,12.226926326751704,348.854710092558,10.0089
NDC,GRC,Greece,2040,2.1580086946487422,12.508083105087277,363.356431951129,9.9031
NDC,GRC,Greece,2045,2.3931375145912166,12.652765989303584,380.530933791715,9.8109
NDC,GRC,Greece,2050,2.4700973629951477,12.684517145156857,398.234930566087,9.7252
NDC,HKG,Hong Kong,2025,2.155654489994049,4.068373084068298,399.716768170118,7.4569
NDC,HKG,Hong Kong,2030,1.7850140333175657,3.8085563182830815,435.686312842578,7.4774
NDC,HKG,Hong Kong,2035,1.8057139515876768,4.18157684803009,451.22105442053,7.4606
NDC,HKG,Hong Kong,2040,1.9099556207656856,4.060857057571411,449.67636128591,7.427
NDC,HKG,Hong Kong,2045,1.8131012320518491,4.071262240409851,439.60354780396,7.3874
NDC,HKG,Hong Kong,2050,1.930148959159851,3.967374444007873,424.350291827617,7.3607
NDC,HRV,Croatia,2025,1.931450307369232,6.182892680168152,132.068948293611,3.9577
NDC,HRV,Croatia,2030,1.2179893553256986,6.295210003852844,145.223969463832,3.8221
NDC,HRV,Croatia,2035,1.5262401103973389,6.68928587436676,151.901181391068,3.6988
NDC,HRV,Croatia,2040,1.6510426700115206,6.67007052898407,153.634639676264,3.5814
NDC,HRV,Croatia,2045,1.9941113591194148,6.640955805778503,154.386855032986,3.4717
NDC,HRV,Croatia,2050,2.303601622581481,6.60643208026886,154.528105499866,3.3712
NDC,HUN,Hungary,2025,3.1761866807937627,6.125529527664185,323.937924519726,9.5376
NDC,HUN,Hungary,2030,2.749847054481507,5.511812090873718,357.068614939358,9.3513
NDC,HUN,Hungary,2035,1.8353380262851715,5.124300479888916,379.724818370738,9.1593
NDC,HUN,Hungary,2040,2.0247384011745457,4.836283445358276,392.818016100146,8.9618
NDC,HUN,Hungary,2045,2.4915691614151005,4.653297543525696,403.948926069851,8.771
NDC,HUN,Hungary,2050,2.3077515959739685,4.617881655693054,414.276599811072,8.5963
NDC,IDN,Indonesia,2025,2.1566600799560547,6.490006327629089,3539.02287035173,291.944
NDC,IDN,Indonesia,2030,1.6899331212043762,6.766471862792969,4242.61571128087,303.0448
NDC,IDN,Indonesia,2035,1.0267143845558169,6.834227204322815,4881.20517660872,312.3816
NDC,IDN,Indonesia,2040,1.3100498914718628,6.754063367843628,5510.57626237044,319.608
NDC,IDN,Indonesia,2045,1.825063079595566,6.79772675037384,6130.85336019521,324.7322
NDC,IDN,Indonesia,2050,1.9768624901771548,6.823994755744934,6682.83987563955,327.7903
NDC,IND,India,2025,4.342153608798981,8.077527403831482,10942.9688754261,1454.6067
NDC,IND,India,2030,1.6738277375698094,7.65874433517456,14248.8498886126,1514.8178
NDC,IND,India,2035,1.3209432065486912,7.78895366191864,16995.7756086854,1561.564
NDC,IND,India,2040,1.8247359097003937,7.723158359527588,19665.3494471289,1597.494
NDC,IND,India,2045,2.3459461331367493,7.746379256248474,22711.3545789559,1621.711
NDC,IND,India,2050,2.671382904052735,7.629398465156555,25711.7194109526,1634.4847
NDC,IRL,Ireland,2025,2.032002687454223,6.355527639389038,551.819951762291,5.0954
NDC,IRL,Ireland,2030,2.647136986255646,5.05480432510376,608.556720184334,5.2329
NDC,IRL,Ireland,2035,2.085292935371399,4.433418273925781,661.624364897564,5.3849
NDC,IRL,Ireland,2040,2.06772917509079,4.204328417778015,722.520726141838,5.5489
NDC,IRL,Ireland,2045,2.234523057937622,4.077908515930176,803.530101338262,5.7201
NDC,IRL,Ireland,2050,2.1592214703559875,4.033581852912903,898.984303328896,5.8909
NDC,ITA,Italy,2025,1.832730233669281,8.262788534164429,2287.39673061776,58.5938
NDC,ITA,Italy,2030,2.061244487762451,9.290417909622192,2326.14584192143,57.7946
NDC,ITA,Italy,2035,1.9506888985633848,10.115516185760502,2385.22329883189,57.1614
NDC,ITA,Italy,2040,2.0428591370582585,10.804155111312872,2437.05187896858,56.6111
NDC,ITA,Italy,2045,2.1018189787864685,11.50314736366272,2513.564213908,56.0978
NDC,ITA,Italy,2050,2.1885700821876526,12.153832674026493,2598.54446037615,55.5872
NDC,JPN,Japan,2025,2.053456872701645,1.7757296562194824,4824.28620803745,122.9555
NDC,JPN,Japan,2030,1.532156080007553,3.001014351844788,4857.31266634609,119.3545
NDC,JPN,Japan,2035,1.4265909492969513,3.59282249212265,4898.64888303685,116.0572
NDC,JPN,Japan,2040,1.803136557340622,3.821742713451386,4921.56979055147,112.672
NDC,JPN,Japan,2045,2.04566490650177,3.9974381923675537,4970.55869331643,109.2691
NDC,JPN,Japan,2050,2.096474885940552,3.9876935482025138,5035.98701781171,105.9877
NDC,KOR,South Korea,2025,2.3260860443115234,3.3918814659118657,2172.46878836194,53.5647
NDC,KOR,South Korea,2030,1.945575207471847,3.28735214471817,2317.56492151107,53.1681
NDC,KOR,South Korea,2035,1.1874053180217743,2.999126076698303,2400.69956543383,52.5665
NDC,KOR,South Korea,2040,1.661050140857697,3.1176198720932007,2434.73750264793,51.6463
NDC,KOR,South Korea,2045,2.2423180341720577,3.108606278896332,2447.25708110052,50.4272
NDC,KOR,South Korea,2050,2.37351906299591,3.306815564632416,2436.15591333317,49.0349
NDC,LTU,Lithuania,2025,2.0684060156345367,6.617557525634766,105.063187015678,2.7097
NDC,LTU,Lithuania,2030,1.4519854784011843,6.570568561553955,116.985694787615,2.567
NDC,LTU,Lithuania,2035,0.9358803927898408,6.9450072050094604,121.676617687565,2.4383
NDC,LTU,Lithuania,2040,1.3421148359775543,7.1328920125961295,122.596991313022,2.3201
NDC,LTU,Lithuania,2045,1.6669814586639402,7.22431218624115,122.517893533893,2.215
NDC,LTU,Lithuania,2050,1.9229829013347624,7.073200702667236,121.780549963731,2.1198
NDC,LVA,Latvia,2025,1.6594925224781032,6.69922399520874,57.8386431116565,1.8258
NDC,LVA,Latvia,2030,1.042436808347702,7.366736531257629,62.1226581679005,1.7238
NDC,LVA,Latvia,2035,1.136844754219055,7.315678954124451,65.1140442301452,1.6345
NDC,LVA,Latvia,2040,1.5029665231704716,7.326466202735901,66.6027055918195,1.5592
NDC,LVA,Latvia,2045,1.7920387983322146,7.39084267616272,67.4466275379588,1.4962
NDC,LVA,Latvia,2050,2.195154130458832,7.170119166374207,68.7879949992518,1.442
NDC,MEX,Mexico,2025,2.456487238407135,3.605229318141937,2490.26170080752,131.5929
NDC,MEX,Mexico,2030,1.4270080626010893,3.119429290294648,2739.55551813468,136.8536
NDC,MEX,Mexico,2035,1.5802473425865176,2.827148854732513,2963.00111530387,141.4694
NDC,MEX,Mexico,2040,2.2911889553070077,2.55196225643158,3196.73871318291,145.3424
NDC,MEX,Mexico,2045,2.8822350502014165,2.486706495285034,3455.74497090727,148.3839
NDC,MEX,Mexico,2050,3.234423518180848,2.3708806633949275,3737.79842566646,150.6234
NDC,MYS,Malaysia,2025,1.9119003117084497,3.991934180259704,963.412390492422,36.1155
NDC,MYS,Malaysia,2030,2.1991694569587708,3.603819787502289,1129.48843045748,37.8743
NDC,MYS,Malaysia,2035,2.4992140531539917,3.418456792831421,1276.47532655079,39.4885
NDC,MYS,Malaysia,2040,2.5959495902061467,3.2631338834762578,1388.19887399788,40.9228
NDC,MYS,Malaysia,2045,2.7146551012992863,3.1614855527877808,1484.42065068392,42.188
NDC,MYS,Malaysia,2050,2.898917734622956,3.088626205921173,1562.9735835159,43.2807
NDC,NLD,Netherlands,2025,1.753061324357987,4.427927374839783,952.340650486689,17.484
NDC,NLD,Netherlands,2030,1.9390472173690796,6.029839634895326,1014.16654733275,17.5967
NDC,NLD,Netherlands,2035,2.0340377688407894,6.742524981498718,1056.35430729599,17.697
NDC,NLD,Netherlands,2040,2.045079410076141,7.0257099866867065,1087.99370587208,17.7468
NDC,NLD,Netherlands,2045,2.1199553608894357,7.130375385284424,1125.08544576148,17.7597
NDC,NLD,Netherlands,2050,2.155529081821442,7.254084825515747,1165.33188692806,17.7691
NDC,NOR,Norway,2025,2.4715945124626155,4.191142320632935,336.313550527271,5.5349
NDC,NOR,Norway,2030,1.7628058493137355,3.834458172321319,357.671890108879,5.6282
NDC,NOR,Norway,2035,1.1551794707775114,3.724006474018097,385.576750774851,5.743
NDC,NOR,Norway,2040,1.2446233630180357,3.813465416431427,414.394524494826,5.8576
NDC,NOR,Norway,2045,1.6990201175212856,3.8377988338470455,442.642047708212,5.9733
NDC,NOR,Norway,2050,2.0952875018119816,3.793866395950317,472.402774987314,6.0972
NDC,NZL,New Zealand,2025,3.100156605243683,3.9757727384567274,205.53983982849,5.2888
NDC,NZL,New Zealand,2030,1.6124339401721957,3.062981665134429,220.899182208886,5.486
NDC,NZL,New Zealand,2035,1.155279129743576,3.0641202926635738,243.676396311449,5.617
NDC,NZL,New Zealand,2040,1.4331943094730375,3.1796480417251582,268.180102468807,5.7364
NDC,NZL,New Zealand,2045,1.9682207405567167,3.1397207379341125,291.637645330808,5.8476
NDC,NZL,New Zealand,2050,2.252810120582581,2.982904732227325,315.164966743417,5.951
NDC,POL,Poland,2025,2.5664245486259465,5.464343905448914,1341.2131777988,38.7873
NDC,POL,Poland,2030,1.631646901369095,4.780059218406677,1533.80436384378,37.9505
NDC,POL,Poland,2035,0.4340938925743103,4.289292216300964,1665.88267592895,37.1403
NDC,POL,Poland,2040,0.8379850089550018,4.025372385978698,1753.62637643897,36.3515
NDC,POL,Poland,2045,1.7046338617801666,3.8489047884941097,1807.52742231937,35.5964
NDC,POL,Poland,2050,2.399734139442444,3.762837171554565,1851.88345937155,34.9124
NDC,PRT,Portugal,2025,2.3224904835224147,6.939599633216857,348.707966918649,10.137
NDC,PRT,Portugal,2030,2.136634886264801,7.706956028938293,372.626045407014,9.9988
NDC,PRT,Portugal,2035,2.3697053194046016,8.11685848236084,392.484689339534,9.8932
NDC,PRT,Portugal,2040,2.561768889427185,8.188106298446655,410.829406829381,9.795
NDC,PRT,Portugal,2045,2.63390189409256,8.228482723236084,431.220896496557,9.6978
NDC,PRT,Portugal,2050,2.689482927322388,8.204691171646118,452.90579615014,9.5999
NDC,ROU,Romania,2025,3.322246730327606,3.512483358383179,566.06473363231,18.7779
NDC,ROU,Romania,2030,2.235624372959137,3.077080368995666,622.014503880732,18.187
NDC,ROU,Romania,2035,2.1589094400405884,3.0031468272209167,662.246862520008,17.5902
NDC,ROU,Romania,2040,2.075411438941956,2.949470698833465,683.746574997178,17.005
NDC,ROU,Romania,2045,2.2312775254249573,2.876037299633026,697.957792053548,16.4251
NDC,ROU,Romania,2050,2.3989923596382137,2.825801908969879,707.913199473858,15.8521
NDC,RUS,Russia,2025,5.302767872810364,3.186211884021759,3945.5652164068,146.9663
NDC,RUS,Russia,2030,1.1981437206268308,4.471421003341675,4238.50240015248,144.667
NDC,RUS,Russia,2035,1.1172179281711578,4.1015228033065805,4595.23610611842,142.8902
NDC,RUS,Russia,2040,1.334164291620254,3.864635705947876,4933.85041031887,141.5408
NDC,RUS,Russia,2045,1.776767522096634,3.6977552175521855,5299.48651627977,140.6934
NDC,RUS,Russia,2050,2.1495667695999146,3.5504461526870728,5676.03442841093,140.1192
NDC,SGP,Singapore,2025,1.934764295816422,2.194087028503418,568.035535069018,6.3544
NDC,SGP,Singapore,2030,1.631754904985428,2.1324073672294617,620.415505212025,6.569
NDC,SGP,Singapore,2035,2.0499379634857178,2.38218367099762,657.257857452992,6.7405
NDC,SGP,Singapore,2040,2.472032606601714,2.3301591277122498,668.271506807201,6.8639
NDC,SGP,Singapore,2045,2.94412362575531,2.5446692705154423,665.275883006631,6.9477
NDC,SGP,Singapore,2050,2.8292301893234253,2.558497369289398,647.884226385397,7.0075
NDC,SVK,Slovakia,2025,2.760066211223602,5.7103798389434814,185.806284280552,5.4706
NDC,SVK,Slovakia,2030,1.96028271317482,5.997789978981018,200.414406694436,5.4272
NDC,SVK,Slovakia,2035,1.6679111719131474,6.104073643684387,214.109178232306,5.3693
NDC,SVK,Slovakia,2040,1.6753847301006315,5.754299283027649,225.559866687867,5.2976
NDC,SVK,Slovakia,2045,1.6726706326007843,5.667153477668762,236.098009951619,5.2237
NDC,SVK,Slovakia,2050,1.716410636901856,5.613338828086853,247.027515711828,5.1517
NDC,SVN,Slovenia,2025,1.7332157492637632,4.006998181343079,80.2996002230373,2.1025
NDC,SVN,Slovenia,2030,2.021021693944931,4.148265361785889,87.8233905209188,2.089
NDC,SVN,Slovenia,2035,1.5440959334373474,4.401120662689209,92.5346123085325,2.0753
NDC,SVN,Slovenia,2040,1.933972716331482,4.265556812286377,95.0612456369635,2.0613
NDC,SVN,Slovenia,2045,2.361310124397278,4.179925322532654,96.9736873212909,2.0474
NDC,SVN,Slovenia,2050,2.3504309654235844,4.347854018211365,99.3248450490664,2.0317
NDC,SWE,Sweden,2025,2.2380724251270294,9.127116203308104,546.036325207201,10.5109
NDC,SWE,Sweden,2030,1.9803789854049685,7.906844854354858,607.820550075183,10.7006
NDC,SWE,Sweden,2035,2.079796612262726,7.3895286321640015,656.655079026432,10.8958
NDC,SWE,Sweden,2040,2.1256589889526363,7.192869424819946,694.06238709803,11.1082
NDC,SWE,Sweden,2045,2.14488285779953,7.118041396141052,732.294070984583,11.3559
NDC,SWE,Sweden,2050,2.1967443823814388,7.085682272911072,775.350156176061,11.6408
NDC,TWN,Taiwan,2025,1.3216474056243896,4.648971676826477,1236.0107632594,23.2399
NDC,TWN,Taiwan,2030,1.5858952403068538,4.040562272071838,1345.79668142471,22.8612
NDC,TWN,Taiwan,2035,1.2706724405288692,4.232557773590089,1389.94128076546,22.3309
NDC,TWN,Taiwan,2040,1.3757786750793453,4.387987375259399,1366.24120765322,21.635
NDC,TWN,Taiwan,2045,1.7748386859893803,4.280753493309021,1303.60304706894,20.8113
NDC,TWN,Taiwan,2050,2.061403930187226,4.4257872104644775,1221.0061067022,19.929
NDC,USA,United States,2025,2.31442815065384,3.908242166042328,20619.3587090616,338.3907
NDC,USA,United States,2030,2.134951233863831,4.4195576906204215,22217.426415592,346.2928
NDC,USA,United States,2035,2.0463152527809143,4.580138206481934,23380.2879562123,353.7667
NDC,USA,United States,2040,2.232979893684388,4.576426267623901,24456.0583954435,360.8058
NDC,USA,United States,2045,2.4899839162826534,4.533483624458313,25569.3086464534,367.2721
NDC,USA,United States,2050,2.5474988222122192,4.491322875022888,26497.0375202179,373.3425
NDC,VNM,Viet Nam,2025,2.2714165896177296,3.342303037643432,1167.27998930954,103.8072
NDC,VNM,Viet Nam,2030,2.86668461561203,3.085696041584015,1560.19960884223,107.1094
NDC,VNM,Viet Nam,2035,1.6051628589630131,3.454925656318665,1961.43690579249,109.5953
NDC,VNM,Viet Nam,2040,1.7527271807193758,3.476533114910126,2302.81516613427,111.4396
NDC,VNM,Viet Nam,2045,2.128812670707702,3.6002277731895447,2607.43389906689,112.7286
NDC,VNM,Viet Nam,2050,2.332808375358581,3.6031410098075862,2862.54534944783,113.5181
NDC,ZAF,South Africa,2025,5.023574471473694,30.06348848342895,717.419776200454,61.7364
NDC,ZAF,South Africa,2030,4.204811453819275,28.126729488372803,732.501609001505,64.2587
NDC,ZAF,South Africa,2035,3.890021443367005,28.37419605255127,800.239433719693,66.2607
NDC,ZAF,South Africa,2040,3.7197152376174927,28.77159023284912,905.669445356172,67.805
NDC,ZAF,South Africa,2045,3.708440363407135,28.89659738540649,1036.18910617604,68.8949
NDC,ZAF,South Africa,2050,3.7842139601707454,28.76239442825317,1162.50080916382,69.4573
Netzero,ARG,Argentina,2025,100.55796623229983,11.192518234252931,815.651563828524,46.4636
Netzero,ARG,Argentina,2030,-1.2684755884110923,10.03289818763733,883.741316674259,47.6556
Netzero,ARG,Argentina,2035,-2.3326303958892827,8.824303150177002,942.46274386997,48.7485
Netzero,ARG,Argentina,2040,-0.0454374409746378,8.094303607940674,1021.15336766818,49.7239
Netzero,ARG,Argentina,2045,1.026636317372322,7.759309530258179,1114.73988231678,50.5382
Netzero,ARG,Argentina,2050,1.400535762310028,7.630112171173096,1235.76972800491,51.1738
Netzero,AUS,Australia,2025,2.7658164501190186,4.728835463523865,1257.27867190283,27.1235
Netzero,AUS,Australia,2030,2.5168626308441167,5.014071464538574,1350.65541191474,28.403
Netzero,AUS,Australia,2035,2.492199897766113,4.940811276435852,1505.56567906618,29.3463
Netzero,AUS,Australia,2040,2.257547914981842,4.940712928771973,1693.09885752779,30.2387
Netzero,AUS,Australia,2045,2.381114304065704,4.88487696647644,1910.96786710663,31.1197
Netzero,AUS,Australia,2050,2.424711227416992,4.919008255004883,2139.885795528,32.0157
Netzero,AUT,Austria,2025,2.6265319883823395,5.776969075202942,454.481163749096,8.9933
Netzero,AUT,Austria,2030,2.2193619608879085,6.491356492042541,483.190515412714,9.0445
Netzero,AUT,Austria,2035,2.495085835456848,6.773770809173584,501.871380733261,9.0936
Netzero,AUT,Austria,2040,2.1747172474861145,6.908228754997253,521.048130956366,9.1347
Netzero,AUT,Austria,2045,2.276103854179382,6.900174260139465,548.686588150107,9.1781
Netzero,AUT,Austria,2050,2.106408298015594,6.874508619308472,577.596100182517,9.2167
Netzero,BEL,Belgium,2025,1.96605396270752,6.114865183830261,567.628237054242,11.6265
Netzero,BEL,Belgium,2030,1.862265825271606,6.154042720794678,594.78592419359,11.733
Netzero,BEL,Belgium,2035,2.063245952129364,6.089914441108704,617.529174851657,11.8629
Netzero,BEL,Belgium,2040,2.069620370864868,6.341112017631531,637.936078389704,12.0012
Netzero,BEL,Belgium,2045,2.1617586016654973,6.496087431907654,666.621295465883,12.1406
Netzero,BEL,Belgium,2050,1.9705356061458592,6.654002547264099,697.981235322061,12.2771
Netzero,BGR,Bulgaria,2025,2.45760703086853,4.46419084072113,175.246603936841,6.64
Netzero,BGR,Bulgaria,2030,1.121946483850479,4.650367140769959,193.510878572433,6.3807
Netzero,BGR,Bulgaria,2035,1.430447071790695,4.497368097305298,208.681935760941,6.1436
Netzero,BGR,Bulgaria,2040,1.6160832345485692,4.333337903022766,220.688124175119,5.9214
Netzero,BGR,Bulgaria,2045,2.0349214076995854,4.4183493852615365,234.013160841251,5.7156
Netzero,BGR,Bulgaria,2050,1.984771251678467,4.48323917388916,247.286777808191,5.5286
Netzero,BRA,Brazil,2025,3.007659554481506,7.275262951850891,3175.90944798246,219.5342
Netzero,BRA,Brazil,2030,3.2010803818702698,7.100823402404785,3262.31981773139,224.2439
Netzero,BRA,Brazil,2035,3.788556337356568,6.775622963905335,3523.16978049909,227.6042
Netzero,BRA,Brazil,2040,4.1444313526153564,6.426921248435974,3962.07973231114,229.6076
Netzero,BRA,Brazil,2045,4.744455337524414,6.152138233184815,4516.68739188375,230.2868
Netzero,BRA,Brazil,2050,5.101783633232117,5.955260157585144,5193.52519732195,229.6508
Netzero,CAN,Canada,2025,2.4546606540679936,7.053178668022156,1764.79097010105,39.4538
Netzero,CAN,Canada,2030,1.9444484114646912,6.94694983959198,1912.68335429414,40.6606
Netzero,CAN,Canada,2035,1.6264057159423833,6.906982183456421,2141.20876056506,41.4221
Netzero,CAN,Canada,2040,1.5722451508045197,6.7887338399887085,2382.57748067311,42.1159
Netzero,CAN,Canada,2045,1.8612001836299892,6.72139871120453,2638.99780088608,42.7737
Netzero,CAN,Canada,2050,2.112813174724579,6.501183032989502,2907.54695674888,43.4562
Netzero,CHE,Switzerland,2025,1.3768746256828308,2.6463518738746648,571.870226589167,8.8939
Netzero,CHE,Switzerland,2030,1.198498100042343,2.455083429813385,575.792423689084,9.0241
