Scenario,Country,Variable,ISO,Year,Value
SSP2,Netherlands,Rule-of-Law Index,NLD,2046,0.924595296382904
SSP2,Netherlands,Rule-of-Law Index,NLD,2047,0.9242884516716
SSP2,Netherlands,Rule-of-Law Index,NLD,2048,0.923993945121765
SSP2,Netherlands,Rule-of-Law Index,NLD,2049,0.923708379268646
SSP2,Netherlands,Rule-of-Law Index,NLD,2050,0.923430144786834
SSP2,Netherlands,Rule-of-Law Index,NLD,2051,0.923158109188079
SSP2,Netherlands,Rule-of-Law Index,NLD,2052,0.92289525270462
SSP2,Netherlands,Rule-of-Law Index,NLD,2053,0.922638475894928
SSP2,Netherlands,Rule-of-Law Index,NLD,2054,0.922386527061462
SSP2,Netherlands,Rule-of-Law Index,NLD,2055,0.922138631343841
SSP2,Netherlands,Rule-of-Law Index,NLD,2056,0.921894133090972
SSP2,Netherlands,Rule-of-Law Index,NLD,2057,0.92165982723236
SSP2,Netherlands,Rule-of-Law Index,NLD,2058,0.921430110931396
SSP2,Netherlands,Rule-of-Law Index,NLD,2059,0.921203434467315
SSP2,Netherlands,Rule-of-Law Index,NLD,2060,0.920979261398315
SSP2,Netherlands,Rule-of-Law Index,NLD,2061,0.920757234096527
SSP2,Netherlands,Rule-of-Law Index,NLD,2062,0.920543372631073
SSP2,Netherlands,Rule-of-Law Index,NLD,2063,0.920333087444305
SSP2,Netherlands,Rule-of-Law Index,NLD,2064,0.920125186443328
SSP2,Netherlands,Rule-of-Law Index,NLD,2065,0.919919252395629
SSP2,Netherlands,Rule-of-Law Index,NLD,2066,0.919714927673339
SSP2,Netherlands,Rule-of-Law Index,NLD,2067,0.919515252113342
SSP2,Netherlands,Rule-of-Law Index,NLD,2068,0.919318497180938
SSP2,Netherlands,Rule-of-Law Index,NLD,2069,0.919124066829681
SSP2,Netherlands,Rule-of-Law Index,NLD,2070,0.918931543827056
SSP2,Netherlands,Rule-of-Law Index,NLD,2071,0.918740630149841
SSP2,Netherlands,Rule-of-Law Index,NLD,2072,0.918559908866882
SSP2,Netherlands,Rule-of-Law Index,NLD,2073,0.918382227420806
SSP2,Netherlands,Rule-of-Law Index,NLD,2074,0.918206095695495
SSP2,Netherlands,Rule-of-Law Index,NLD,2075,0.91803103685379
SSP2,Netherlands,Rule-of-Law Index,NLD,2076,0.917856872081756
SSP2,Netherlands,Rule-of-Law Index,NLD,2077,0.917693495750427
SSP2,Netherlands,Rule-of-Law Index,NLD,2078,0.917532205581665
SSP2,Netherlands,Rule-of-Law Index,NLD,2079,0.917371392250061
SSP2,Netherlands,Rule-of-Law Index,NLD,2080,0.917210757732391
SSP2,Netherlands,Rule-of-Law Index,NLD,2081,0.917050242424011
SSP2,Netherlands,Rule-of-Law Index,NLD,2082,0.916898548603057
SSP2,Netherlands,Rule-of-Law Index,NLD,2083,0.91674780845642
SSP2,Netherlands,Rule-of-Law Index,NLD,2084,0.91659665107727
SSP2,Netherlands,Rule-of-Law Index,NLD,2085,0.916444957256317
SSP2,Netherlands,Rule-of-Law Index,NLD,2086,0.916292786598205
SSP2,Netherlands,Rule-of-Law Index,NLD,2087,0.916147589683532
SSP2,Netherlands,Rule-of-Law Index,NLD,2088,0.916002392768859
SSP2,Netherlands,Rule-of-Law Index,NLD,2089,0.915856182575225
SSP2,Netherlands,Rule-of-Law Index,NLD,2090,0.915708899497985
SSP2,Netherlands,Rule-of-Law Index,NLD,2091,0.915560722351074
SSP2,Netherlands,Rule-of-Law Index,NLD,2092,0.915417909622192
SSP2,Netherlands,Rule-of-Law Index,NLD,2093,0.915274560451507
SSP2,Netherlands,Rule-of-Law Index,NLD,2094,0.915129721164703
SSP2,Netherlands,Rule-of-Law Index,NLD,2095,0.914983570575714
SSP2,Netherlands,Rule-of-Law Index,NLD,2096,0.914836168289184
SSP2,Netherlands,Rule-of-Law Index,NLD,2097,0.914697885513305
SSP2,Netherlands,Rule-of-Law Index,NLD,2098,0.914558708667755
SSP2,Netherlands,Rule-of-Law Index,NLD,2099,0.914417266845703
SSP2,Netherlands,Rule-of-Law Index,NLD,2100,0.914273619651794
SSP2,New Zealand,Rule-of-Law Index,NZL,2025,0.961022794246673
SSP2,New Zealand,Rule-of-Law Index,NZL,2026,0.958611965179443
SSP2,New Zealand,Rule-of-Law Index,NZL,2027,0.956479966640472
SSP2,New Zealand,Rule-of-Law Index,NZL,2028,0.954599976539611
SSP2,New Zealand,Rule-of-Law Index,NZL,2029,0.952924966812133
SSP2,New Zealand,Rule-of-Law Index,NZL,2030,0.951431214809417
SSP2,New Zealand,Rule-of-Law Index,NZL,2031,0.95009958744049
SSP2,New Zealand,Rule-of-Law Index,NZL,2032,0.948945879936218
SSP2,New Zealand,Rule-of-Law Index,NZL,2033,0.947922587394714
SSP2,New Zealand,Rule-of-Law Index,NZL,2034,0.947008609771728
SSP2,New Zealand,Rule-of-Law Index,NZL,2035,0.946189105510711
SSP2,New Zealand,Rule-of-Law Index,NZL,2036,0.945451498031616
SSP2,New Zealand,Rule-of-Law Index,NZL,2037,0.944835364818573
SSP2,New Zealand,Rule-of-Law Index,NZL,2038,0.944283008575439
SSP2,New Zealand,Rule-of-Law Index,NZL,2039,0.943777799606323
SSP2,New Zealand,Rule-of-Law Index,NZL,2040,0.943311631679534
SSP2,New Zealand,Rule-of-Law Index,NZL,2041,0.942878723144531
SSP2,New Zealand,Rule-of-Law Index,NZL,2042,0.942527055740356
SSP2,New Zealand,Rule-of-Law Index,NZL,2043,0.942201733589172
SSP2,New Zealand,Rule-of-Law Index,NZL,2044,0.941891074180603
SSP2,New Zealand,Rule-of-Law Index,NZL,2045,0.941591382026672
SSP2,New Zealand,Rule-of-Law Index,NZL,2046,0.941300928592681
SSP2,New Zealand,Rule-of-Law Index,NZL,2047,0.941052317619323
SSP2,New Zealand,Rule-of-Law Index,NZL,2048,0.940811932086944
SSP2,New Zealand,Rule-of-Law Index,NZL,2049,0.940573632717132
SSP2,New Zealand,Rule-of-Law Index,NZL,2050,0.940336287021637
SSP2,New Zealand,Rule-of-Law Index,NZL,2051,0.940099596977233
SSP2,New Zealand,Rule-of-Law Index,NZL,2052,0.93988561630249
SSP2,New Zealand,Rule-of-Law Index,NZL,2053,0.939673900604248
SSP2,New Zealand,Rule-of-Law Index,NZL,2054,0.93946099281311
SSP2,New Zealand,Rule-of-Law Index,NZL,2055,0.939246535301208
SSP2,New Zealand,Rule-of-Law Index,NZL,2056,0.939030826091766
SSP2,New Zealand,Rule-of-Law Index,NZL,2057,0.938844680786132
SSP2,New Zealand,Rule-of-Law Index,NZL,2058,0.938659250736236
SSP2,New Zealand,Rule-of-Law Index,NZL,2059,0.938470005989074
SSP2,New Zealand,Rule-of-Law Index,NZL,2060,0.938276767730712
SSP2,New Zealand,Rule-of-Law Index,NZL,2061,0.938080072402954
SSP2,New Zealand,Rule-of-Law Index,NZL,2062,0.937915802001953
SSP2,New Zealand,Rule-of-Law Index,NZL,2063,0.937750399112701
SSP2,New Zealand,Rule-of-Law Index,NZL,2064,0.937578737735748
SSP2,New Zealand,Rule-of-Law Index,NZL,2065,0.937400996685028
SSP2,New Zealand,Rule-of-Law Index,NZL,2066,0.937218070030212
SSP2,New Zealand,Rule-of-Law Index,NZL,2067,0.937057018280029
SSP2,New Zealand,Rule-of-Law Index,NZL,2068,0.93689340353012
SSP2,New Zealand,Rule-of-Law Index,NZL,2069,0.936723828315734
SSP2,New Zealand,Rule-of-Law Index,NZL,2070,0.93654853105545
SSP2,New Zealand,Rule-of-Law Index,NZL,2071,0.936368465423584
SSP2,New Zealand,Rule-of-Law Index,NZL,2072,0.936198055744171
SSP2,New Zealand,Rule-of-Law Index,NZL,2073,0.936025261878967
SSP2,New Zealand,Rule-of-Law Index,NZL,2074,0.935848653316497
SSP2,New Zealand,Rule-of-Law Index,NZL,2075,0.935668587684631
SSP2,New Zealand,Rule-of-Law Index,NZL,2076,0.93548560142517
SSP2,New Zealand,Rule-of-Law Index,NZL,2077,0.935316443443298
SSP2,New Zealand,Rule-of-Law Index,NZL,2078,0.935146212577819
SSP2,New Zealand,Rule-of-Law Index,NZL,2079,0.934972822666168
SSP2,New Zealand,Rule-of-Law Index,NZL,2080,0.934796452522277
SSP2,New Zealand,Rule-of-Law Index,NZL,2081,0.934617578983306
SSP2,New Zealand,Rule-of-Law Index,NZL,2082,0.934452474117279
SSP2,New Zealand,Rule-of-Law Index,NZL,2083,0.934285521507263
SSP2,New Zealand,Rule-of-Law Index,NZL,2084,0.934114754199981
SSP2,New Zealand,Rule-of-Law Index,NZL,2085,0.933940351009368
SSP2,New Zealand,Rule-of-Law Index,NZL,2086,0.933762907981872
SSP2,New Zealand,Rule-of-Law Index,NZL,2087,0.933599174022674
SSP2,New Zealand,Rule-of-Law Index,NZL,2088,0.933432161808013
SSP2,New Zealand,Rule-of-Law Index,NZL,2089,0.933259785175323
SSP2,New Zealand,Rule-of-Law Index,NZL,2090,0.933082342147827
SSP2,New Zealand,Rule-of-Law Index,NZL,2091,0.932900607585907
SSP2,New Zealand,Rule-of-Law Index,NZL,2092,0.932732224464416
SSP2,New Zealand,Rule-of-Law Index,NZL,2093,0.932559132575988
SSP2,New Zealand,Rule-of-Law Index,NZL,2094,0.932379186153411
SSP2,New Zealand,Rule-of-Law Index,NZL,2095,0.932192921638488
SSP2,New Zealand,Rule-of-Law Index,NZL,2096,0.932001292705535
SSP2,New Zealand,Rule-of-Law Index,NZL,2097,0.931822061538696
SSP2,New Zealand,Rule-of-Law Index,NZL,2098,0.931638181209564
SSP2,New Zealand,Rule-of-Law Index,NZL,2099,0.931447684764862
SSP2,New Zealand,Rule-of-Law Index,NZL,2100,0.931251049041748
SSP2,Nicaragua,Rule-of-Law Index,NIC,2025,0.30125406384468
SSP2,Nicaragua,Rule-of-Law Index,NIC,2026,0.311173826456069
SSP2,Nicaragua,Rule-of-Law Index,NIC,2027,0.320182025432586
SSP2,Nicaragua,Rule-of-Law Index,NIC,2028,0.324415177106857
SSP2,Nicaragua,Rule-of-Law Index,NIC,2029,0.328281581401824
SSP2,Nicaragua,Rule-of-Law Index,NIC,2030,0.332509130239486
SSP2,Nicaragua,Rule-of-Law Index,NIC,2031,0.337155997753143
SSP2,Nicaragua,Rule-of-Law Index,NIC,2032,0.340912610292434
SSP2,Nicaragua,Rule-of-Law Index,NIC,2033,0.344984322786331
SSP2,Nicaragua,Rule-of-Law Index,NIC,2034,0.349504768848419
SSP2,Nicaragua,Rule-of-Law Index,NIC,2035,0.354424566030502
SSP2,Nicaragua,Rule-of-Law Index,NIC,2036,0.35967344045639
SSP2,Nicaragua,Rule-of-Law Index,NIC,2037,0.36388149857521
SSP2,Nicaragua,Rule-of-Law Index,NIC,2038,0.368323594331741
SSP2,Nicaragua,Rule-of-Law Index,NIC,2039,0.373151838779449
SSP2,Nicaragua,Rule-of-Law Index,NIC,2040,0.378325223922729
SSP2,Nicaragua,Rule-of-Law Index,NIC,2041,0.383778691291809
SSP2,Nicaragua,Rule-of-Law Index,NIC,2042,0.388362646102905
SSP2,Nicaragua,Rule-of-Law Index,NIC,2043,0.393133431673049
SSP2,Nicaragua,Rule-of-Law Index,NIC,2044,0.398213773965835
SSP2,Nicaragua,Rule-of-Law Index,NIC,2045,0.403566658496856
SSP2,Nicaragua,Rule-of-Law Index,NIC,2046,0.409136146306991
SSP2,Nicaragua,Rule-of-Law Index,NIC,2047,0.413898736238479
SSP2,Nicaragua,Rule-of-Law Index,NIC,2048,0.418798059225082
SSP2,Nicaragua,Rule-of-Law Index,NIC,2049,0.423945516347885
SSP2,Nicaragua,Rule-of-Law Index,NIC,2050,0.429310113191604
SSP2,Nicaragua,Rule-of-Law Index,NIC,2051,0.434843689203262
SSP2,Nicaragua,Rule-of-Law Index,NIC,2052,0.439626693725585
SSP2,Nicaragua,Rule-of-Law Index,NIC,2053,0.444511383771896
SSP2,Nicaragua,Rule-of-Law Index,NIC,2054,0.449600011110305
SSP2,Nicaragua,Rule-of-Law Index,NIC,2055,0.454866170883178
SSP2,Nicaragua,Rule-of-Law Index,NIC,2056,0.460267603397369
SSP2,Nicaragua,Rule-of-Law Index,NIC,2057,0.465067028999328
SSP2,Nicaragua,Rule-of-Law Index,NIC,2058,0.469939172267913
SSP2,Nicaragua,Rule-of-Law Index,NIC,2059,0.474963665008544
SSP2,Nicaragua,Rule-of-Law Index,NIC,2060,0.480118095874786
SSP2,Nicaragua,Rule-of-Law Index,NIC,2061,0.485368162393569
SSP2,Nicaragua,Rule-of-Law Index,NIC,2062,0.490090101957321
SSP2,Nicaragua,Rule-of-Law Index,NIC,2063,0.494858503341674
SSP2,Nicaragua,Rule-of-Law Index,NIC,2064,0.499741971492767
SSP2,Nicaragua,Rule-of-Law Index,NIC,2065,0.504722952842712
SSP2,Nicaragua,Rule-of-Law Index,NIC,2066,0.509772956371307
SSP2,Nicaragua,Rule-of-Law Index,NIC,2067,0.514375686645507
SSP2,Nicaragua,Rule-of-Law Index,NIC,2068,0.519003450870513
SSP2,Nicaragua,Rule-of-Law Index,NIC,2069,0.523713171482086
SSP2,Nicaragua,Rule-of-Law Index,NIC,2070,0.528491079807281
SSP2,Nicaragua,Rule-of-Law Index,NIC,2071,0.533314704895019
SSP2,Nicaragua,Rule-of-Law Index,NIC,2072,0.537775218486785
SSP2,Nicaragua,Rule-of-Law Index,NIC,2073,0.542239785194397
SSP2,Nicaragua,Rule-of-Law Index,NIC,2074,0.546753525733947
SSP2,Nicaragua,Rule-of-Law Index,NIC,2075,0.551306247711181
SSP2,Nicaragua,Rule-of-Law Index,NIC,2076,0.555881321430206
SSP2,Nicaragua,Rule-of-Law Index,NIC,2077,0.560124397277832
SSP2,Nicaragua,Rule-of-Law Index,NIC,2078,0.564352512359619
SSP2,Nicaragua,Rule-of-Law Index,NIC,2079,0.568606793880462
SSP2,Nicaragua,Rule-of-Law Index,NIC,2080,0.572880744934082
SSP2,Nicaragua,Rule-of-Law Index,NIC,2081,0.577162146568298
SSP2,Nicaragua,Rule-of-Law Index,NIC,2082,0.581134676933288
SSP2,Nicaragua,Rule-of-Law Index,NIC,2083,0.585076928138732
SSP2,Nicaragua,Rule-of-Law Index,NIC,2084,0.589027404785156
SSP2,Nicaragua,Rule-of-Law Index,NIC,2085,0.592982769012451
SSP2,Nicaragua,Rule-of-Law Index,NIC,2086,0.59693431854248
SSP2,Nicaragua,Rule-of-Law Index,NIC,2087,0.600615203380584
SSP2,Nicaragua,Rule-of-Law Index,NIC,2088,0.604261517524719
SSP2,Nicaragua,Rule-of-Law Index,NIC,2089,0.607906818389892
SSP2,Nicaragua,Rule-of-Law Index,NIC,2090,0.611549198627471
SSP2,Nicaragua,Rule-of-Law Index,NIC,2091,0.615182280540466
SSP2,Nicaragua,Rule-of-Law Index,NIC,2092,0.618584811687469
SSP2,Nicaragua,Rule-of-Law Index,NIC,2093,0.621948540210723
SSP2,Nicaragua,Rule-of-Law Index,NIC,2094,0.625301778316497
SSP2,Nicaragua,Rule-of-Law Index,NIC,2095,0.628644406795501
SSP2,Nicaragua,Rule-of-Law Index,NIC,2096,0.631971955299377
SSP2,Nicaragua,Rule-of-Law Index,NIC,2097,0.635132431983947
SSP2,Nicaragua,Rule-of-Law Index,NIC,2098,0.63825523853302
SSP2,Nicaragua,Rule-of-Law Index,NIC,2099,0.641359865665435
SSP2,Nicaragua,Rule-of-Law Index,NIC,2100,0.644446730613708
SSP2,Niger,Rule-of-Law Index,NER,2025,0.747468709945678
SSP2,Niger,Rule-of-Law Index,NER,2026,0.743884265422821
SSP2,Niger,Rule-of-Law Index,NER,2027,0.742385029792785
SSP2,Niger,Rule-of-Law Index,NER,2028,0.741672694683075
SSP2,Niger,Rule-of-Law Index,NER,2029,0.741691648960113
SSP2,Niger,Rule-of-Law Index,NER,2030,0.742341458797454
SSP2,Niger,Rule-of-Law Index,NER,2031,0.743524610996246
SSP2,Niger,Rule-of-Law Index,NER,2032,0.745056688785553
SSP2,Niger,Rule-of-Law Index,NER,2033,0.747054040431976
SSP2,Niger,Rule-of-Law Index,NER,2034,0.749468088150024
SSP2,Niger,Rule-of-Law Index,NER,2035,0.752229869365692
SSP2,Niger,Rule-of-Law Index,NER,2036,0.755274951457977
SSP2,Niger,Rule-of-Law Index,NER,2037,0.758245110511779
SSP2,Niger,Rule-of-Law Index,NER,2038,0.761421382427215
SSP2,Niger,Rule-of-Law Index,NER,2039,0.764809072017669
SSP2,Niger,Rule-of-Law Index,NER,2040,0.768369913101196
SSP2,Niger,Rule-of-Law Index,NER,2041,0.772063851356506
SSP2,Niger,Rule-of-Law Index,NER,2042,0.775538980960846
SSP2,Niger,Rule-of-Law Index,NER,2043,0.779089510440826
SSP2,Niger,Rule-of-Law Index,NER,2044,0.782737076282501
SSP2,Niger,Rule-of-Law Index,NER,2045,0.78645920753479
SSP2,Niger,Rule-of-Law Index,NER,2046,0.790229976177215
SSP2,Niger,Rule-of-Law Index,NER,2047,0.793750524520874
SSP2,Niger,Rule-of-Law Index,NER,2048,0.797279059886932
SSP2,Niger,Rule-of-Law Index,NER,2049,0.800839781761169
SSP2,Niger,Rule-of-Law Index,NER,2050,0.804418683052063
SSP2,Niger,Rule-of-Law Index,NER,2051,0.807998538017273
SSP2,Niger,Rule-of-Law Index,NER,2052,0.811352610588073
SSP2,Niger,Rule-of-Law Index,NER,2053,0.814689934253692
SSP2,Niger,Rule-of-Law Index,NER,2054,0.818030297756195
SSP2,Niger,Rule-of-Law Index,NER,2055,0.8213632106781
SSP2,Niger,Rule-of-Law Index,NER,2056,0.824675798416137
SSP2,Niger,Rule-of-Law Index,NER,2057,0.827818632125854
SSP2,Niger,Rule-of-Law Index,NER,2058,0.830921351909637
SSP2,Niger,Rule-of-Law Index,NER,2059,0.83399611711502
SSP2,Niger,Rule-of-Law Index,NER,2060,0.837036669254303
SSP2,Niger,Rule-of-Law Index,NER,2061,0.840035855770111
SSP2,Niger,Rule-of-Law Index,NER,2062,0.842912673950195
SSP2,Niger,Rule-of-Law Index,NER,2063,0.845722734928131
SSP2,Niger,Rule-of-Law Index,NER,2064,0.848472952842712
SSP2,Niger,Rule-of-Law Index,NER,2065,0.85116297006607
SSP2,Niger,Rule-of-Law Index,NER,2066,0.853792309761047
SSP2,Niger,Rule-of-Law Index,NER,2067,0.856346368789672
SSP2,Niger,Rule-of-Law Index,NER,2068,0.858827769756317
SSP2,Niger,Rule-of-Law Index,NER,2069,0.861238896846771
SSP2,Niger,Rule-of-Law Index,NER,2070,0.86358243227005
SSP2,Niger,Rule-of-Law Index,NER,2071,0.865861535072326
SSP2,Niger,Rule-of-Law Index,NER,2072,0.868100762367248
SSP2,Niger,Rule-of-Law Index,NER,2073,0.870266735553741
SSP2,Niger,Rule-of-Law Index,NER,2074,0.872358739376068
SSP2,Niger,Rule-of-Law Index,NER,2075,0.874381601810455
SSP2,Niger,Rule-of-Law Index,NER,2076,0.876340806484222
SSP2,Niger,Rule-of-Law Index,NER,2077,0.878287434577941
SSP2,Niger,Rule-of-Law Index,NER,2078,0.880164980888366
SSP2,Niger,Rule-of-Law Index,NER,2079,0.881970286369323
SSP2,Niger,Rule-of-Law Index,NER,2080,0.883709192276001
SSP2,Niger,Rule-of-Law Index,NER,2081,0.885388374328613
SSP2,Niger,Rule-of-Law Index,NER,2082,0.887071669101715
SSP2,Niger,Rule-of-Law Index,NER,2083,0.888689994812011
SSP2,Niger,Rule-of-Law Index,NER,2084,0.890239298343658
SSP2,Niger,Rule-of-Law Index,NER,2085,0.891725957393646
SSP2,Niger,Rule-of-Law Index,NER,2086,0.893157303333282
SSP2,Niger,Rule-of-Law Index,NER,2087,0.894601166248321
SSP2,Niger,Rule-of-Law Index,NER,2088,0.89598399400711
SSP2,Niger,Rule-of-Law Index,NER,2089,0.897301256656646
SSP2,Niger,Rule-of-Law Index,NER,2090,0.898559868335723
SSP2,Niger,Rule-of-Law Index,NER,2091,0.899767458438873
SSP2,Niger,Rule-of-Law Index,NER,2092,0.900990307331085
SSP2,Niger,Rule-of-Law Index,NER,2093,0.902156352996826
SSP2,Niger,Rule-of-Law Index,NER,2094,0.903261601924896
SSP2,Niger,Rule-of-Law Index,NER,2095,0.904312789440155
SSP2,Niger,Rule-of-Law Index,NER,2096,0.905317664146423
SSP2,Niger,Rule-of-Law Index,NER,2097,0.906335651874542
SSP2,Niger,Rule-of-Law Index,NER,2098,0.907300531864166
SSP2,Niger,Rule-of-Law Index,NER,2099,0.908209025859832
SSP2,Niger,Rule-of-Law Index,NER,2100,0.909067809581756
SSP2,Nigeria,Rule-of-Law Index,NGA,2025,0.671175837516784
SSP2,Nigeria,Rule-of-Law Index,NGA,2026,0.671576857566833
SSP2,Nigeria,Rule-of-Law Index,NGA,2027,0.672891795635223
SSP2,Nigeria,Rule-of-Law Index,NGA,2028,0.672885537147522
SSP2,Nigeria,Rule-of-Law Index,NGA,2029,0.673536300659179
SSP2,Nigeria,Rule-of-Law Index,NGA,2030,0.675068140029907
SSP2,Nigeria,Rule-of-Law Index,NGA,2031,0.677399337291717
SSP2,Nigeria,Rule-of-Law Index,NGA,2032,0.680137991905212
SSP2,Nigeria,Rule-of-Law Index,NGA,2033,0.683388471603393
SSP2,Nigeria,Rule-of-Law Index,NGA,2034,0.687090396881103
SSP2,Nigeria,Rule-of-Law Index,NGA,2035,0.691164672374725
SSP2,Nigeria,Rule-of-Law Index,NGA,2036,0.695538461208343
SSP2,Nigeria,Rule-of-Law Index,NGA,2037,0.699734628200531
SSP2,Nigeria,Rule-of-Law Index,NGA,2038,0.704067826271057
SSP2,Nigeria,Rule-of-Law Index,NGA,2039,0.708554685115814
SSP2,Nigeria,Rule-of-Law Index,NGA,2040,0.713164091110229
SSP2,Nigeria,Rule-of-Law Index,NGA,2041,0.717861592769622
SSP2,Nigeria,Rule-of-Law Index,NGA,2042,0.722215414047241
SSP2,Nigeria,Rule-of-Law Index,NGA,2043,0.726551473140716
SSP2,Nigeria,Rule-of-Law Index,NGA,2044,0.730908215045929
SSP2,Nigeria,Rule-of-Law Index,NGA,2045,0.735275745391845
SSP2,Nigeria,Rule-of-Law Index,NGA,2046,0.73963850736618
SSP2,Nigeria,Rule-of-Law Index,NGA,2047,0.743649899959564
SSP2,Nigeria,Rule-of-Law Index,NGA,2048,0.747590065002441
SSP2,Nigeria,Rule-of-Law Index,NGA,2049,0.751498937606811
SSP2,Nigeria,Rule-of-Law Index,NGA,2050,0.7553750872612
SSP2,Nigeria,Rule-of-Law Index,NGA,2051,0.759211719036102
SSP2,Nigeria,Rule-of-Law Index,NGA,2052,0.762693703174591
SSP2,Nigeria,Rule-of-Law Index,NGA,2053,0.766094982624054
SSP2,Nigeria,Rule-of-Law Index,NGA,2054,0.769457042217254
SSP2,Nigeria,Rule-of-Law Index,NGA,2055,0.772781252861023
SSP2,Nigeria,Rule-of-Law Index,NGA,2056,0.776063144207
SSP2,Nigeria,Rule-of-Law Index,NGA,2057,0.779071807861328
SSP2,Nigeria,Rule-of-Law Index,NGA,2058,0.782003939151763
SSP2,Nigeria,Rule-of-Law Index,NGA,2059,0.784890413284301
SSP2,Nigeria,Rule-of-Law Index,NGA,2060,0.787733554840087
SSP2,Nigeria,Rule-of-Law Index,NGA,2061,0.790531575679779
SSP2,Nigeria,Rule-of-Law Index,NGA,2062,0.793123602867126
SSP2,Nigeria,Rule-of-Law Index,NGA,2063,0.795641362667083
SSP2,Nigeria,Rule-of-Law Index,NGA,2064,0.798107624053955
SSP2,Nigeria,Rule-of-Law Index,NGA,2065,0.800525844097137
SSP2,Nigeria,Rule-of-Law Index,NGA,2066,0.802896857261657
SSP2,Nigeria,Rule-of-Law Index,NGA,2067,0.805104792118072
SSP2,Nigeria,Rule-of-Law Index,NGA,2068,0.807240486145019
SSP2,Nigeria,Rule-of-Law Index,NGA,2069,0.809321641921997
SSP2,Nigeria,Rule-of-Law Index,NGA,2070,0.811353266239166
SSP2,Nigeria,Rule-of-Law Index,NGA,2071,0.813337862491607
SSP2,Nigeria,Rule-of-Law Index,NGA,2072,0.815195798873901
SSP2,Nigeria,Rule-of-Law Index,NGA,2073,0.816987454891204
SSP2,Nigeria,Rule-of-Law Index,NGA,2074,0.81872671842575
SSP2,Nigeria,Rule-of-Law Index,NGA,2075,0.820418715476989
SSP2,Nigeria,Rule-of-Law Index,NGA,2076,0.822067201137542
SSP2,Nigeria,Rule-of-Law Index,NGA,2077,0.823621094226837
SSP2,Nigeria,Rule-of-Law Index,NGA,2078,0.825116217136383
SSP2,Nigeria,Rule-of-Law Index,NGA,2079,0.826562821865081
SSP2,Nigeria,Rule-of-Law Index,NGA,2080,0.827966094017028
SSP2,Nigeria,Rule-of-Law Index,NGA,2081,0.829330086708068
SSP2,Nigeria,Rule-of-Law Index,NGA,2082,0.830620467662811
SSP2,Nigeria,Rule-of-Law Index,NGA,2083,0.831858992576599
SSP2,Nigeria,Rule-of-Law Index,NGA,2084,0.833053648471832
SSP2,Nigeria,Rule-of-Law Index,NGA,2085,0.834209442138671
SSP2,Nigeria,Rule-of-Law Index,NGA,2086,0.835330605506897
SSP2,Nigeria,Rule-of-Law Index,NGA,2087,0.836396276950836
SSP2,Nigeria,Rule-of-Law Index,NGA,2088,0.83741945028305
SSP2,Nigeria,Rule-of-Law Index,NGA,2089,0.838406145572662
SSP2,Nigeria,Rule-of-Law Index,NGA,2090,0.839360654354095
SSP2,Nigeria,Rule-of-Law Index,NGA,2091,0.840286612510681
SSP2,Nigeria,Rule-of-Law Index,NGA,2092,0.841170310974121
SSP2,Nigeria,Rule-of-Law Index,NGA,2093,0.842017233371734
SSP2,Nigeria,Rule-of-Law Index,NGA,2094,0.842832028865814
SSP2,Nigeria,Rule-of-Law Index,NGA,2095,0.843618631362915
SSP2,Nigeria,Rule-of-Law Index,NGA,2096,0.844380319118499
SSP2,Nigeria,Rule-of-Law Index,NGA,2097,0.845111727714538
SSP2,Nigeria,Rule-of-Law Index,NGA,2098,0.845813035964965
SSP2,Nigeria,Rule-of-Law Index,NGA,2099,0.846487522125244
SSP2,Nigeria,Rule-of-Law Index,NGA,2100,0.847138464450836
SSP2,North Korea,Rule-of-Law Index,PRK,2025,0.0045966925099492
SSP2,North Korea,Rule-of-Law Index,PRK,2026,0.00438998267054557
SSP2,North Korea,Rule-of-Law Index,PRK,2027,0.00423217844218015
SSP2,North Korea,Rule-of-Law Index,PRK,2028,0.00411803508177399
SSP2,North Korea,Rule-of-Law Index,PRK,2029,0.00404511392116546
SSP2,North Korea,Rule-of-Law Index,PRK,2030,0.00400654878467321
SSP2,North Korea,Rule-of-Law Index,PRK,2031,0.00399633962661027
SSP2,North Korea,Rule-of-Law Index,PRK,2032,0.00406757555902004
SSP2,North Korea,Rule-of-Law Index,PRK,2033,0.004162582103163
SSP2,North Korea,Rule-of-Law Index,PRK,2034,0.00426997756585478
SSP2,North Korea,Rule-of-Law Index,PRK,2035,0.00438712863251566
SSP2,North Korea,Rule-of-Law Index,PRK,2036,0.0045131891965866
SSP2,North Korea,Rule-of-Law Index,PRK,2037,0.00466285366564989
SSP2,North Korea,Rule-of-Law Index,PRK,2038,0.00482218945398926
SSP2,North Korea,Rule-of-Law Index,PRK,2039,0.00498859724029898
SSP2,North Korea,Rule-of-Law Index,PRK,2040,0.005161689594388
SSP2,North Korea,Rule-of-Law Index,PRK,2041,0.00534151261672377
SSP2,North Korea,Rule-of-Law Index,PRK,2042,0.00552474334836006
SSP2,North Korea,Rule-of-Law Index,PRK,2043,0.00571460044011473
SSP2,North Korea,Rule-of-Law Index,PRK,2044,0.00591183081269264
SSP2,North Korea,Rule-of-Law Index,PRK,2045,0.0061167050153017
SSP2,North Korea,Rule-of-Law Index,PRK,2046,0.00632944097742438
