Model,Scenario,ISO,Variable,Year,Value
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),DZA,GDP_damage,2060,795.093308836054
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ECU,Population,2060,22.2436
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ECU,GDP_damage,2060,390.622721222995
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),EGY,Population,2060,181.2139
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),EGY,GDP_damage,2060,5327.33568626654
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ERI,Population,2060,5.8525
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ERI,GDP_damage,2060,27.2053550285702
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ESP,Population,2060,49.4194
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ESP,GDP_damage,2060,2590.22615944647
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),EST,Population,2060,1.172
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),EST,GDP_damage,2060,66.9634762926145
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ETH,Population,2060,239.7114
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ETH,GDP_damage,2060,1854.81404617111
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),EU27,Population,2060,429.4694
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),FIN,Population,2060,5.4432
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),FIN,GDP_damage,2060,365.790469648032
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),FRA,Population,2060,69.2163
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),FRA,GDP_damage,2060,3726.66422043032
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GAB,Population,2060,3.9562
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GAB,GDP_damage,2060,72.3608705693439
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GBR,Population,2060,74.197
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GBR,GDP_damage,2060,4923.84626313597
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GEO,Population,2060,2.6842
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GEO,GDP_damage,2060,147.551769642072
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GHA,Population,2060,59.5771
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GHA,GDP_damage,2060,643.629556157796
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GRC,Population,2060,9.4932
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GRC,GDP_damage,2060,436.341140411605
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GTM,Population,2060,25.5923
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),GTM,GDP_damage,2060,439.702356396347
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HKG,Population,2060,7.2485
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HKG,GDP_damage,2060,398.81605725229
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HND,Population,2060,14.524
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HND,GDP_damage,2060,194.896900647842
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HRV,Population,2060,3.1968
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HRV,GDP_damage,2060,155.400082714565
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HTI,Population,2060,15.4553
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HTI,GDP_damage,2060,111.194859427829
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HUN,Population,2060,8.2596
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),HUN,GDP_damage,2060,433.286065351517
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IDN,Population,2060,329.4944
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IDN,GDP_damage,2060,7855.22943293487
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IND,Population,2060,1636.7177
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IND,GDP_damage,2060,32636.4042976692
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IRL,Population,2060,6.1526
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IRL,GDP_damage,2060,1082.44647739466
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IRN,Population,2060,105.8069
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IRN,GDP_damage,2060,1643.41454000419
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IRQ,Population,2060,81.0585
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),IRQ,GDP_damage,2060,1619.5956427449
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ISL,Population,2060,0.432
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ISL,GDP_damage,2060,38.9228162652083
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ISR,Population,2060,14.5358
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ISR,GDP_damage,2060,721.143046593221
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ITA,Population,2060,53.9708
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ITA,GDP_damage,2060,2769.43804537185
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),JAM,Population,2060,2.689
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),JAM,GDP_damage,2060,46.7015035751973
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),JOR,Population,2060,18.1391
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),JOR,GDP_damage,2060,231.111839993875
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),JPN,Population,2060,99.7392
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),JPN,GDP_damage,2060,5132.23979281459
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KAZ,Population,2060,24.3268
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KAZ,GDP_damage,2060,1067.84559086767
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KEN,Population,2060,92.044
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KEN,GDP_damage,2060,1046.20537945531
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KGZ,Population,2060,9.5937
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KGZ,GDP_damage,2060,121.4287770256
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KHM,Population,2060,21.9875
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KHM,GDP_damage,2060,367.145014475874
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KOR,Population,2060,45.0721
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KOR,GDP_damage,2060,2369.55065810016
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KWT,Population,2060,5.7728
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),KWT,GDP_damage,2060,255.582210318301
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LBN,Population,2060,7.4684
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LBN,GDP_damage,2060,115.951626609088
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LBY,Population,2060,9.4037
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LBY,GDP_damage,2060,284.219641048475
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LKA,Population,2060,24.2692
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LKA,GDP_damage,2060,491.104617240878
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LTU,Population,2060,1.9412
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LTU,GDP_damage,2060,119.349388647031
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LUX,Population,2060,0.7885
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LUX,GDP_damage,2060,89.0038257344384
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LVA,Population,2060,1.3458
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),LVA,GDP_damage,2060,71.6346224272963
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MAR,Population,2060,45.2995
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MAR,GDP_damage,2060,679.441755468975
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MDA,Population,2060,2.3397
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MDA,GDP_damage,2060,75.3178396095666
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MEX,Population,2060,153.2619
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MEX,GDP_damage,2060,4415.88622662141
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MKD,Population,2060,1.9925
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MKD,GDP_damage,2060,66.7949986570207
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MLI,Population,2060,52.8107
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MLI,GDP_damage,2060,273.050801825161
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MLT,Population,2060,0.5092
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MLT,GDP_damage,2060,41.0651368234375
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MMR,Population,2060,59.2318
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MMR,GDP_damage,2060,490.64217630865
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MNE,Population,2060,0.6048
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MNE,GDP_damage,2060,20.9950560857916
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MNG,Population,2060,5.1863
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MNG,GDP_damage,2060,127.170170937091
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MOZ,Population,2060,66.5801
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MOZ,GDP_damage,2060,396.964209503315
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MUS,Population,2060,1.1873
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MUS,GDP_damage,2060,51.8772586457681
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MYS,Population,2060,44.9203
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),MYS,GDP_damage,2060,1725.11632120484
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NAM,Population,2060,3.9408
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NAM,GDP_damage,2060,55.1415694403041
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NER,Population,2060,82.5386
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NER,GDP_damage,2060,281.491520483469
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NGA,Population,2060,481.5684
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NGA,GDP_damage,2060,3763.19803328246
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NIC,Population,2060,8.8575
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NIC,GDP_damage,2060,125.523371561273
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NLD,Population,2060,17.7336
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NLD,GDP_damage,2060,1243.1822003162
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NOR,Population,2060,6.2921
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NOR,GDP_damage,2060,531.121722627403
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NPL,Population,2060,37.454
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NPL,GDP_damage,2060,475.456075418305
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NZL,Population,2060,6.1116
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),NZL,GDP_damage,2060,363.634489519013
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),OMN,Population,2060,6.9753
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),OMN,GDP_damage,2060,252.449957775822
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PAK,Population,2060,437.3265
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PAK,GDP_damage,2060,5071.51988648031
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PAN,Population,2060,5.7803
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PAN,GDP_damage,2060,284.687237734286
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PER,Population,2060,40.1237
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PER,GDP_damage,2060,897.481073561603
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PHL,Population,2060,171.7025
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PHL,GDP_damage,2060,3433.18858546214
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),POL,Population,2060,33.4731
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),POL,GDP_damage,2060,1920.21717492087
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PRK,Population,2060,25.4886
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PRT,Population,2060,9.3765
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PRT,GDP_damage,2060,496.681882048677
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PRY,Population,2060,8.8721
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),PRY,GDP_damage,2060,190.501064045384
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),QAT,Population,2060,4.9387
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),QAT,GDP_damage,2060,289.554590536441
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ROU,Population,2060,14.6975
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ROU,GDP_damage,2060,727.584421900411
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),RUS,Population,2060,138.2922
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),RUS,GDP_damage,2060,6549.00881102035
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SAU,Population,2060,52.1224
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SAU,GDP_damage,2060,2411.00951958237
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SDN,Population,2060,88.9868
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SDN,GDP_damage,2060,321.70393264118
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SEN,Population,2060,34.7178
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SEN,GDP_damage,2060,286.630567933363
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SGP,Population,2060,7.0487
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SGP,GDP_damage,2060,616.195559141026
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SLV,Population,2060,6.2024
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SLV,GDP_damage,2060,115.807709889402
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SRB,Population,2060,6.4428
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SRB,GDP_damage,2060,267.730132366974
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SSD,Population,2060,14.1572
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SUR,Population,2060,0.7696
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SUR,GDP_damage,2060,18.2619227470085
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SVK,Population,2060,4.9975
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SVK,GDP_damage,2060,268.376188414505
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SVN,Population,2060,1.9912
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SVN,GDP_damage,2060,104.712798906801
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SWE,Population,2060,12.1501
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SWE,GDP_damage,2060,868.668930334853
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SYR,Population,2060,30.315
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),SYR,GDP_damage,2060,1261.97906607441
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TGO,Population,2060,16.2342
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TGO,GDP_damage,2060,91.9264676988294
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),THA,Population,2060,67.6101
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),THA,GDP_damage,2060,1859.94207815656
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TJK,Population,2060,15.8522
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TJK,GDP_damage,2060,170.009290245876
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TKM,Population,2060,9.0057
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TKM,GDP_damage,2060,159.889775244113
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TTO,Population,2060,1.4344
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TTO,GDP_damage,2060,44.0779959617876
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TUN,Population,2060,14.2809
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TUN,GDP_damage,2060,225.438881250857
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TUR,Population,2060,96.1687
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TUR,GDP_damage,2060,5353.36938577577
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TWN,Population,2060,17.9796
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TWN,GDP_damage,2060,1058.56735222763
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TZA,Population,2060,147.425
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),TZA,GDP_damage,2060,966.112837322926
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),UGA,Population,2060,107.4894
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),UGA,GDP_damage,2060,593.345125941897
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),UKR,Population,2060,33.5794
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),UKR,GDP_damage,2060,1046.42572218113
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),URY,Population,2060,3.1843
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),URY,GDP_damage,2060,115.240379122058
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),USA,Population,2060,383.5688
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),USA,GDP_damage,2060,28066.1733497821
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),UZB,Population,2060,49.986
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),UZB,GDP_damage,2060,1012.99190383564
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),VEN,Population,2060,34.87
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),VEN,GDP_damage,2060,821.441182414949
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),VNM,Population,2060,113.5578
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),VNM,GDP_damage,2060,3347.60274244698
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),YEM,Population,2060,60.0801
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),YEM,GDP_damage,2060,269.433379487851
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ZAF,Population,2060,69.38
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ZAF,GDP_damage,2060,1477.77931253289
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ZMB,Population,2060,40.0523
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ZMB,GDP_damage,2060,245.075738147482
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ZWE,Population,2060,24.8074
Remind-Magpie_damages,Nationally Determined Contributions (NDCs),ZWE,GDP_damage,2060,82.3905904542884
Remind-Magpie_damages,Net Zero 2050,AGO,Population,2060,82.0546
Remind-Magpie_damages,Net Zero 2050,AGO,GDP_damage,2060,778.231718469438
Remind-Magpie_damages,Net Zero 2050,ALB,Population,2060,2.0409
Remind-Magpie_damages,Net Zero 2050,ALB,GDP_damage,2060,79.8395163426191
Remind-Magpie_damages,Net Zero 2050,ARE,Population,2060,12.2692
Remind-Magpie_damages,Net Zero 2050,ARE,GDP_damage,2060,1030.15677549485
Remind-Magpie_damages,Net Zero 2050,ARG,Population,2060,51.858
Remind-Magpie_damages,Net Zero 2050,ARG,GDP_damage,2060,1536.23957239657
Remind-Magpie_damages,Net Zero 2050,ARM,Population,2060,2.4341
Remind-Magpie_damages,Net Zero 2050,ARM,GDP_damage,2060,100.545004965305
Remind-Magpie_damages,Net Zero 2050,AUS,Population,2060,33.6257
Remind-Magpie_damages,Net Zero 2050,AUS,GDP_damage,2060,2605.85676588988
Remind-Magpie_damages,Net Zero 2050,AUT,Population,2060,9.2337
Remind-Magpie_damages,Net Zero 2050,AUT,GDP_damage,2060,632.004029053636
Remind-Magpie_damages,Net Zero 2050,AZE,Population,2060,11.1416
Remind-Magpie_damages,Net Zero 2050,AZE,GDP_damage,2060,268.898275097854
Remind-Magpie_damages,Net Zero 2050,BEL,Population,2060,12.4706
Remind-Magpie_damages,Net Zero 2050,BEL,GDP_damage,2060,762.040533615562
Remind-Magpie_damages,Net Zero 2050,BEN,Population,2060,28.1936
Remind-Magpie_damages,Net Zero 2050,BEN,GDP_damage,2060,272.541073211666
Remind-Magpie_damages,Net Zero 2050,BGD,Population,2060,211.9881
Remind-Magpie_damages,Net Zero 2050,BGD,GDP_damage,2060,4939.2494001812
Remind-Magpie_damages,Net Zero 2050,BGR,Population,2060,5.1853
Remind-Magpie_damages,Net Zero 2050,BGR,GDP_damage,2060,272.436622823128
Remind-Magpie_damages,Net Zero 2050,BHR,Population,2060,2.3187
Remind-Magpie_damages,Net Zero 2050,BHR,GDP_damage,2060,112.596213138691
Remind-Magpie_damages,Net Zero 2050,BIH,Population,2060,2.322
Remind-Magpie_damages,Net Zero 2050,BIH,GDP_damage,2060,74.9438293138327
Remind-Magpie_damages,Net Zero 2050,BLR,Population,2060,8.4695
Remind-Magpie_damages,Net Zero 2050,BLR,GDP_damage,2060,228.899566915179
Remind-Magpie_damages,Net Zero 2050,BOL,Population,2060,16.7166
Remind-Magpie_damages,Net Zero 2050,BOL,GDP_damage,2060,274.624713139515
Remind-Magpie_damages,Net Zero 2050,BRA,Population,2060,225.2722
Remind-Magpie_damages,Net Zero 2050,BRA,GDP_damage,2060,6826.87067529282
Remind-Magpie_damages,Net Zero 2050,BRN,Population,2060,0.5771
Remind-Magpie_damages,Net Zero 2050,BRN,GDP_damage,2060,35.8129263825702
Remind-Magpie_damages,Net Zero 2050,BWA,Population,2060,3.693
Remind-Magpie_damages,Net Zero 2050,BWA,GDP_damage,2060,95.550053402418
Remind-Magpie_damages,Net Zero 2050,CAN,Population,2060,44.5853
Remind-Magpie_damages,Net Zero 2050,CAN,GDP_damage,2060,3393.76267557415
Remind-Magpie_damages,Net Zero 2050,CHE,Population,2060,9.9701
Remind-Magpie_damages,Net Zero 2050,CHE,GDP_damage,2060,736.778340381797
Remind-Magpie_damages,Net Zero 2050,CHL,Population,2060,20.2887
Remind-Magpie_damages,Net Zero 2050,CHL,GDP_damage,2060,766.85674478708
Remind-Magpie_damages,Net Zero 2050,CHN,Population,2060,1191.836
Remind-Magpie_damages,Net Zero 2050,CHN,GDP_damage,2060,48565.9699077324
Remind-Magpie_damages,Net Zero 2050,CIV,Population,2060,50.8303
Remind-Magpie_damages,Net Zero 2050,CIV,GDP_damage,2060,778.836483001658
Remind-Magpie_damages,Net Zero 2050,CMR,Population,2060,53.761
Remind-Magpie_damages,Net Zero 2050,CMR,GDP_damage,2060,500.068642058364
Remind-Magpie_damages,Net Zero 2050,COD,Population,2060,255.0357
Remind-Magpie_damages,Net Zero 2050,COD,GDP_damage,2060,859.6675461507
Remind-Magpie_damages,Net Zero 2050,COG,Population,2060,11.291
Remind-Magpie_damages,Net Zero 2050,COG,GDP_damage,2060,76.3405247895138
Remind-Magpie_damages,Net Zero 2050,COL,Population,2060,57.8842
Remind-Magpie_damages,Net Zero 2050,COL,GDP_damage,2060,1852.16645387527
Remind-Magpie_damages,Net Zero 2050,CRI,Population,2060,5.794
Remind-Magpie_damages,Net Zero 2050,CRI,GDP_damage,2060,237.749623293516
Remind-Magpie_damages,Net Zero 2050,CUB,Population,2060,9.9872
Remind-Magpie_damages,Net Zero 2050,CUB,GDP_damage,2060,310.204458125873
Remind-Magpie_damages,Net Zero 2050,CYP,Population,2060,1.4524
Remind-Magpie_damages,Net Zero 2050,CYP,GDP_damage,2060,73.7337136710018
Remind-Magpie_damages,Net Zero 2050,CZE,Population,2060,10.0381
Remind-Magpie_damages,Net Zero 2050,CZE,GDP_damage,2060,549.313167950764
Remind-Magpie_damages,Net Zero 2050,DEU,Population,2060,79.5062
Remind-Magpie_damages,Net Zero 2050,DEU,GDP_damage,2060,5209.55706522958
Remind-Magpie_damages,Net Zero 2050,DNK,Population,2060,6.255
Remind-Magpie_damages,Net Zero 2050,DNK,GDP_damage,2060,445.93818209447
Remind-Magpie_damages,Net Zero 2050,DOM,Population,2060,13.6765
Remind-Magpie_damages,Net Zero 2050,DOM,GDP_damage,2060,608.090549508615
Remind-Magpie_damages,Net Zero 2050,DZA,Population,2060,64.512
Remind-Magpie_damages,Net Zero 2050,DZA,GDP_damage,2060,865.818844906432
Remind-Magpie_damages,Net Zero 2050,ECU,Population,2060,22.2436
Remind-Magpie_damages,Net Zero 2050,ECU,GDP_damage,2060,435.548158696861
Remind-Magpie_damages,Net Zero 2050,EGY,Population,2060,181.2139
Remind-Magpie_damages,Net Zero 2050,EGY,GDP_damage,2060,5883.19301248965
Remind-Magpie_damages,Net Zero 2050,ERI,Population,2060,5.8525
Remind-Magpie_damages,Net Zero 2050,ERI,GDP_damage,2060,31.6468635451842
Remind-Magpie_damages,Net Zero 2050,ESP,Population,2060,49.4194
Remind-Magpie_damages,Net Zero 2050,ESP,GDP_damage,2060,2792.3115242191
Remind-Magpie_damages,Net Zero 2050,EST,Population,2060,1.172
Remind-Magpie_damages,Net Zero 2050,EST,GDP_damage,2060,65.9311888049619
Remind-Magpie_damages,Net Zero 2050,ETH,Population,2060,239.7114
Remind-Magpie_damages,Net Zero 2050,ETH,GDP_damage,2060,2104.03955142021
Remind-Magpie_damages,Net Zero 2050,EU27,Population,2060,429.4694
Remind-Magpie_damages,Net Zero 2050,FIN,Population,2060,5.4432
Remind-Magpie_damages,Net Zero 2050,FIN,GDP_damage,2060,352.477578859496
Remind-Magpie_damages,Net Zero 2050,FRA,Population,2060,69.2163
Remind-Magpie_damages,Net Zero 2050,FRA,GDP_damage,2060,3937.33837816593
Remind-Magpie_damages,Net Zero 2050,GAB,Population,2060,3.9562
Remind-Magpie_damages,Net Zero 2050,GAB,GDP_damage,2060,81.8679511630849
Remind-Magpie_damages,Net Zero 2050,GBR,Population,2060,74.197
Remind-Magpie_damages,Net Zero 2050,GBR,GDP_damage,2060,5049.63634874706
Remind-Magpie_damages,Net Zero 2050,GEO,Population,2060,2.6842
Remind-Magpie_damages,Net Zero 2050,GEO,GDP_damage,2060,142.659266658354
Remind-Magpie_damages,Net Zero 2050,GHA,Population,2060,59.5771
Remind-Magpie_damages,Net Zero 2050,GHA,GDP_damage,2060,727.86710251419
Remind-Magpie_damages,Net Zero 2050,GRC,Population,2060,9.4932
Remind-Magpie_damages,Net Zero 2050,GRC,GDP_damage,2060,467.921931955771
Remind-Magpie_damages,Net Zero 2050,GTM,Population,2060,25.5923
Remind-Magpie_damages,Net Zero 2050,GTM,GDP_damage,2060,496.493266553505
Remind-Magpie_damages,Net Zero 2050,HKG,Population,2060,7.2485
