"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Fragmented World","ZWE","Population","million",15.7268,17.225,18.6886,20.0702,21.3423,22.4941,23.4688,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AGO","GDP|PPP|Counterfactual without damage","billion US$2010/yr",191.2012,209.9866,244.693,294.699,359.9985,446.1934,569.8574,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AGO","Population","million",33.3692,38.9301,44.7933,50.9378,57.3126,63.714,70.04,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ALB","GDP|PPP|Counterfactual without damage","billion US$2010/yr",37.613,45.0588,51.6748,59.0442,65.8934,71.7056,76.9262,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ALB","Population","million",2.8988,2.8071,2.717,2.6161,2.5028,2.3847,2.2667,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ARE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",593.172,712.7812,835.1965,961.9425,1056.2328,1126.8323,1181.1995,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ARE","Population","million",9.4187,9.8912,10.3932,10.8437,11.2287,11.5768,11.8916,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ARG","GDP|PPP|Counterfactual without damage","billion US$2010/yr",786.9881,840.2815,935.2996,1020.125,1117.1038,1231.8299,1370.5999,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ARG","Population","million",45.2616,46.4636,47.6556,48.7485,49.7239,50.5382,51.1738,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ARM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",36.2383,52.325,62.8404,72.1116,80.9373,90.438,99.0901,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ARM","Population","million",2.7992,2.7923,2.7429,2.6904,2.6369,2.5861,2.536,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AUS","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1191.0755,1300.4659,1430.295,1614.7618,1824.4311,2057.9704,2307.8856,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AUS","Population","million",25.7026,27.1235,28.403,29.3463,30.2387,31.1197,32.0157,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AUT","GDP|PPP|Counterfactual without damage","billion US$2010/yr",444.5636,464.4059,499.9691,527.5441,552.9804,584.6907,618.2335,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AUT","Population","million",8.9509,8.9933,9.0445,9.0936,9.1347,9.1781,9.2167,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AZE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",133.9006,164.6406,178.8788,188.8426,202.2676,224.0968,250.5687,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","AZE","Population","million",10.2251,10.6074,10.8234,11.0447,11.2085,11.2812,11.275,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BEL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",539.0806,580.1287,615.5722,649.3496,677.2896,710.6024,747.3308,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BEL","Population","million",11.6058,11.6265,11.733,11.8629,12.0012,12.1406,12.2771,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BEN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",38.2478,50.4174,66.2733,89.2975,117.5687,152.0704,198.2627,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BEN","Population","million",12.645,14.495,16.4394,18.4294,20.4595,22.488,24.4897,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BGD","GDP|PPP|Counterfactual without damage","billion US$2010/yr",938.4652,1263.9752,1750.0258,2313.2655,2908.7282,3530.577,4193.0409,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BGD","Population","million",172.762,182.5643,191.2395,198.2698,203.7063,207.6669,210.3128,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BGR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",159.4959,179.9226,201.9092,221.747,236.8298,252.0272,267.4793,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BGR","Population","million",7.0594,6.64,6.3807,6.1436,5.9214,5.7156,5.5286,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BHR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",66.9288,75.3916,81.937,91.4811,100.2798,108.752,117.5797,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BHR","Population","million",1.5217,1.6406,1.7611,1.8778,1.989,2.0928,2.1853,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BIH","GDP|PPP|Counterfactual without damage","billion US$2010/yr",47.4508,54.3925,61.1025,67.9832,72.6401,75.3434,77.3532,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BIH","Population","million",3.372,3.197,3.0648,2.9377,2.8061,2.6754,2.5498,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BLR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",174.2975,183.7948,183.7965,184.5639,190.196,202.5354,216.9086,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BLR","Population","million",9.6155,9.4968,9.2983,9.1332,8.9856,8.8579,8.7367,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BOL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",96.1152,103.842,114.5561,129.698,151.8316,180.9167,217.8162,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BOL","Population","million",11.9557,12.7343,13.5643,14.3349,15.0154,15.608,16.0885,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BRA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",3078.2266,3324.9167,3554.2484,3961.0747,4506.641,5180.1727,5975.5076,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BRA","Population","million",214.2372,219.5342,224.2439,227.6042,229.6076,230.2868,229.6508,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BRN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",25.5485,25.6425,29.4526,32.8991,35.4639,37.2225,38.6034,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BRN","Population","million",0.4566,0.4798,0.5008,0.5195,0.5359,0.5502,0.5619,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BWA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",32.7466,42.5872,50.3775,59.4801,68.8206,78.3438,90.1068,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","BWA","Population","million",2.5596,2.774,2.9777,3.1629,3.327,3.4672,3.5742,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CAN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1633.8211,1750.8788,1876.3586,2080.606,2321.742,2582.4948,2852.7295,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CAN","Population","million",37.9923,39.4538,40.6606,41.4221,42.1159,42.7737,43.4562,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CHE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",554.1454,585.9889,598.4761,628.0617,657.0903,683.7563,714.7307,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CHE","Population","million",8.6864,8.8939,9.0241,9.1757,9.3254,9.4874,9.6685,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CHL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",430.2798,477.4828,505.5216,547.6569,596.5181,651.737,713.2962,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CHL","Population","million",19.3578,19.7585,20.1315,20.4065,20.5708,20.6284,20.6037,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CHN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",20823.6472,26349.3336,30949.7297,35624.1081,39546.8158,43277.6323,47143.238,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CHN","Population","million",1411.3828,1411.3712,1402.9482,1385.6862,1362.7381,1332.6328,1293.6929,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CIV","GDP|PPP|Counterfactual without damage","billion US$2010/yr",129.6194,173.6574,229.0489,304.0529,389.9524,488.6854,614.9531,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CIV","Population","million",26.856,30.2047,33.5919,36.927,40.1497,43.2024,46.0183,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CMR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",92.4572,109.6025,134.6977,172.9656,221.9106,283.213,366.3394,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CMR","Population","million",26.5106,30.0657,33.716,37.3493,40.9424,44.4624,47.8184,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","COD","GDP|PPP|Counterfactual without damage","billion US$2010/yr",94.7567,125.7041,158.5772,208.0725,283.492,389.9908,545.2284,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","COD","Population","million",92.6371,109.1461,127.4983,147.1076,167.8903,189.5278,211.5692,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","COG","GDP|PPP|Counterfactual without damage","billion US$2010/yr",20.2952,22.8053,26.8467,32.2018,38.9585,47.3687,58.997,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","COG","Population","million",5.7158,6.4375,7.1829,7.9402,8.692,9.4156,10.1014,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","COL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",664.5907,777.8333,883.042,1023.1793,1199.5937,1401.5119,1624.128,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","COL","Population","million",51.0151,52.8939,54.6868,56.0904,57.1136,57.7512,58.0579,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CRI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",97.5938,115.3696,130.3238,150.5054,172.7662,196.2777,220.4154,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CRI","Population","million",5.1455,5.3043,5.4583,5.5869,5.6881,5.7593,5.7974,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CUB","GDP|PPP|Counterfactual without damage","billion US$2010/yr",72.6736,80.7362,98.9132,122.3847,155.5822,196.7701,244.71,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CUB","Population","million",11.3982,11.3122,11.2446,11.1315,10.979,10.7828,10.5504,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CYP","GDP|PPP|Counterfactual without damage","billion US$2010/yr",35.9265,41.0766,46.35,51.9091,57.0347,62.7068,68.7596,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CYP","Population","million",1.2407,1.2774,1.3069,1.334,1.3602,1.3869,1.414,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CZE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",395.3227,406.488,431.4194,457.2832,480.4646,507.5227,536.0916,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","CZE","Population","million",10.5968,10.789,10.6405,10.4894,10.3569,10.2605,10.1916,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DEU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",4078.7929,4094.3125,4218.3235,4388.901,4581.5143,4840.6136,5116.5742,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DEU","Population","million",83.7329,83.1263,82.4598,81.9027,81.4023,80.9679,80.5313,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DNK","GDP|PPP|Counterfactual without damage","billion US$2010/yr",304.8726,326.6605,341.785,359.1846,375.8946,398.7024,425.0282,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DNK","Population","million",5.8433,5.8698,5.9254,5.9817,6.0301,6.0781,6.1375,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DOM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",193.3939,241.0607,302.4624,365.8207,427.1396,488.6449,553.073,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DOM","Population","million",11.0254,11.6414,12.1775,12.6302,12.9917,13.2558,13.4526,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DZA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",437.6875,488.8389,507.3649,553.2775,606.3208,674.5912,765.877,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","DZA","Population","million",43.8883,47.2069,50.3498,53.2382,55.983,58.6368,61.1032,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ECU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",191.0012,200.6517,225.3523,254.1916,288.193,328.1437,375.4888,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ECU","Population","million",17.6247,18.5805,19.4879,20.2583,20.8803,21.3833,21.7777,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","EGY","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1216.3115,1447.3389,1819.5428,2342.9017,2983.5278,3753.2278,4680.7377,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","EGY","Population","million",108.5104,117.1798,126.7888,136.832,147.0119,156.833,165.8638,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ERI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",5.8154,6.5114,7.5337,9.4218,12.3202,16.3699,22.1118,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ERI","Population","million",3.574,3.9134,4.2761,4.6316,4.959,5.2419,5.4824,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ESP","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1626.5496,1820.07,1907.544,2053.4383,2216.4728,2414.1124,2631.0695,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ESP","Population","million",47.5945,47.3281,47.4949,47.7876,48.1725,48.6288,49.1419,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","EST","GDP|PPP|Counterfactual without damage","billion US$2010/yr",45.5962,45.9231,53.18,57.7873,60.7148,63.0821,65.1829,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","EST","Population","million",1.3365,1.34,1.3032,1.2717,1.2457,1.225,1.2076,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ETH","GDP|PPP|Counterfactual without damage","billion US$2010/yr",254.3372,335.9302,456.0452,621.2909,833.2687,1104.9527,1475.9216,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ETH","Population","million",117.2907,132.7986,149.032,165.3075,181.3278,196.8731,211.9264,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","EU27","GDP|PPP|Counterfactual without damage","billion US$2010/yr",17941.2917,19172.8423,20395.4577,21669.4824,22860.2475,24262.7161,25763.7506,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","EU27","Population","million",447.8790000000001,443.6964,440.8699,438.7874000000001,437.0559,435.5789,434.2866999999999,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","FIN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",251.9178,254.4822,267.8332,280.2437,292.0462,307.4438,325.0986,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","FIN","Population","million",5.5561,5.5051,5.477,5.4587,5.4441,5.4353,5.4431,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","FRA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2749.3065,2894.1902,3060.2022,3226.9082,3384.9384,3584.5162,3812.155,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","FRA","Population","million",64.818,64.7393,65.3338,66.1037,66.9077,67.6279,68.2413,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GAB","GDP|PPP|Counterfactual without damage","billion US$2010/yr",30.2615,33.2987,37.7123,44.9409,52.9679,61.628,72.4516,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GAB","Population","million",2.3004,2.5495,2.7921,3.0234,3.2458,3.4555,3.6468,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GBR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2728.5081,2973.4394,3170.1006,3424.2884,3715.6677,4091.4013,4515.632,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GBR","Population","million",67.3254,67.4562,68.2525,69.1563,70.1362,71.2303,72.4188,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GEO","GDP|PPP|Counterfactual without damage","billion US$2010/yr",50.2212,73.8684,92.5857,110.3275,124.8871,138.4065,148.8144,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GEO","Population","million",3.7514,3.6618,3.4981,3.3461,3.2067,3.0753,2.9458,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GHA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",160.8086,184.3715,229.7777,289.7488,362.1514,448.9284,563.8846,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GHA","Population","million",32.3042,35.8141,39.391,42.9591,46.5571,50.1158,53.5525,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GRC","GDP|PPP|Counterfactual without damage","billion US$2010/yr",279.8135,322.5271,349.333,372.5065,397.2774,426.0314,456.1536,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GRC","Population","million",10.6023,10.3055,10.1387,10.0089,9.9031,9.8109,9.7252,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GTM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",148.2861,171.9858,204.3384,242.5695,288.9012,344.0917,408.6601,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","GTM","Population","million",17.3667,18.7583,20.1791,21.4776,22.6463,23.6477,24.464,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HKG","GDP|PPP|Counterfactual without damage","billion US$2010/yr",370.2566,415.0556,457.4306,490.2667,505.3791,508.2294,508.3413,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HKG","Population","million",7.4355,7.4569,7.4774,7.4606,7.427,7.3874,7.3607,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HND","GDP|PPP|Counterfactual without damage","billion US$2010/yr",53.3624,63.8286,75.7252,90.7585,110.3023,135.2104,166.839,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HND","Population","million",10.1208,10.9255,11.6949,12.3889,12.9857,13.4835,13.9033,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HRV","GDP|PPP|Counterfactual without damage","billion US$2010/yr",111.2271,135.7127,150.8919,161.45,167.0018,171.7239,175.7352,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HRV","Population","million",4.1376,3.9577,3.8221,3.6988,3.5814,3.4717,3.3712,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HTI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",35.081,31.9332,35.1011,42.9383,53.5778,67.7867,86.6926,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HTI","Population","million",11.3229,12.1265,12.8916,13.5784,14.1703,14.672,15.0587,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HUN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",302.4031,332.3316,369.9164,401.6919,424.3726,446.1237,467.1952,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","HUN","Population","million",9.8247,9.5376,9.3513,9.1593,8.9618,8.771,8.5963,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IDN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2967.2769,3691.2498,4527.1248,5380.9065,6310.4809,7233.313,8149.048,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IDN","Population","million",281.1339,291.944,303.0448,312.3816,319.608,324.7322,327.7903,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IND","GDP|PPP|Counterfactual without damage","billion US$2010/yr",8405.4977,11211.1496,15009.1594,18709.8528,22578.6558,26708.3222,31271.4093,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IND","Population","million",1396.3871,1454.6067,1514.8178,1561.564,1597.494,1621.711,1634.4847,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IRL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",453.1625,559.3699,617.8793,677.9815,748.834,845.7939,958.7288,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IRL","Population","million",4.9526,5.0954,5.2329,5.3849,5.5489,5.7201,5.8909,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IRN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1189.0812,1326.1117,1393.9072,1521.2262,1633.156,1745.4344,1868.6406,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IRN","Population","million",88.6002,91.6111,95.02,98.0216,100.5521,102.685,104.3389,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IRQ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",371.2787,400.675,440.9962,559.4282,806.2656,1115.1373,1468.5505,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","IRQ","Population","million",42.821,47.5016,52.5846,57.837,63.1179,68.1804,72.8657,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ISL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",17.4085,20.2389,22.356,25.0037,27.7333,30.2716,32.7606,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ISL","Population","million",0.3677,0.3785,0.3873,0.3968,0.4052,0.4128,0.42,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ISR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",328.7135,395.5229,447.5466,512.0332,584.563,663.7335,747.3127,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ISR","Population","million",8.8463,9.4666,10.1444,10.846,11.5737,12.3254,13.0818,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ITA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2171.2251,2351.4236,2418.4476,2537.2764,2650.1212,2794.9903,2951.2722,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ITA","Population","million",59.9732,58.5938,57.7946,57.1614,56.6111,56.0978,55.5872,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","JAM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",27.2292,29.4322,31.1986,33.3654,36.5024,40.5891,45.7501,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","JAM","Population","million",2.8366,2.8608,2.8803,2.8842,2.872,2.8435,2.8018,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","JOR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",94.7359,102.7052,112.8286,129.3318,151.5216,179.7525,215.0121,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","JOR","Population","million",11.0172,12.0129,13.0932,14.1797,15.2088,16.15,16.945,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","JPN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",4746.2596,4946.0079,5048.5242,5183.8972,5336.9154,5561.8639,5832.3413,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","JPN","Population","million",126.261,122.9555,119.3545,116.0572,112.672,109.2691,105.9877,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KAZ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",458.9907,580.8749,641.564,701.9605,769.0502,850.1526,929.3866,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KAZ","Population","million",18.7721,20.0076,20.8194,21.583,22.3048,22.9804,23.5751,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KEN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",222.0135,283.9768,358.4272,452.5512,567.2452,706.1353,889.903,"","","","","","","","","",""
