Scenario,Country,partner,ISO,Year,inflation,unemployment,Model,GDP_damage,GDP_no_damage,Population
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2036,0.1412055591742197,0.0656526883443196,,,,
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2036,0.1005108952522278,-0.0619825522104898,,,,
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2036,0.08929842710495,-0.0473607381184895,,,,
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2036,0.1427692969640096,-0.2935929695765177,,,,
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2036,0.1611451506614685,0.1743977864583333,,,,
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2036,0.0187094012896219,0.0653591950734456,,,,
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2036,-0.32463072737058,0.5532831350962321,,,,
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2036,-0.0048674643039703,0.0397820870081583,,,,
Nationally Determined Contributions (NDCs),China,China,CHN,2036,0.5755080382029215,-0.6548955837885538,,,,
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2036,0.0497546096642812,0.0678083101908365,,,,
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2036,0.0570465326309203,0.5265700419743856,,,,
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2036,0.0900709331035613,-0.040930946667989,,,,
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2036,-0.0020542119940121,0.1684843699137369,,,,
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2036,-0.0256475508213043,-0.0210537115732828,,,,
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2036,-0.096529354651769,0.0948361953099568,,,,
Nationally Determined Contributions (NDCs),France,France,FRA,2036,0.3248542745908101,-0.3271594444910685,,,,
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2036,0.0737998286883036,-0.0443304578463235,,,,
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2036,-0.1299054225285848,0.1646044254302978,,,,
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2036,0.2891372640927632,0.1219453811645507,,,,
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2036,0.0467482407887776,0.5147776206334432,,,,
Nationally Determined Contributions (NDCs),India,India,IND,2036,0.0357966323693592,0.1420797904332479,,,,
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2036,0.0334053585926692,0.1377067565917968,,,,
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2036,0.1360730330149332,-0.0651680231094359,,,,
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2036,0.0698284010092417,-0.0150213241577148,,,,
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2036,0.0575774113337198,-0.0848315755526224,,,,
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2036,0.040843774875005,-0.0048944950103759,,,,
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2036,0.0011860132217407,0.0187329451243082,,,,
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2036,0.0760852098464965,-0.005195140838623,,,,
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2036,0.0682210723559061,0.1323012908299764,,,,
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2036,0.0259765883286794,0.0085037549336751,,,,
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2036,0.0146697560946146,0.0486432711283365,,,,
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2036,0.0879406034946441,0.0006303389867146,,,,
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2036,0.0306577384471893,0.2700616518656413,,,,
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2036,0.2030492822329203,-0.1722234884897867,,,,
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2036,0.2164935668309529,-0.1091100176175435,,,,
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2036,0.3096170326073964,0.0474357803662617,,,,
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2036,0.1765711506207784,0.1246281663576762,,,,
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2036,-0.0126662453015645,0.0380544662475585,,,,
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2036,0.1309707164764404,0.0542196830113728,,,,
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2036,0.0638080437978108,0.0670067469278971,,,,
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2036,-0.0487840374310811,0.0668703118960062,,,,
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2036,0.1232343912124633,-0.0941055615743,,,,
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2036,0.1076569954554239,-0.0154524644215901,,,,
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2036,0.0287696619828542,0.0484301447868346,,,,
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2036,0.0273271898428599,0.0895490646362304,,,,
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2036,0.0944511195023854,0.1093856493631998,,,,
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2036,0.1445364455382029,-0.0857704877853393,,,,
Nationally Determined Contributions (NDCs),United States,United States,USA,2036,0.1436687807242075,-0.0577683051427204,,,,
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2036,0.2386056184768676,0.1475905577341715,,,,
Net Zero 2050,Argentina,Argentina,ARG,2036,0.1129118998845418,0.0421811739603678,,,,
Net Zero 2050,Australia,Australia,AUS,2036,0.072093923886617,-0.0329691569010416,,,,
Net Zero 2050,Austria,Austria,AUT,2036,0.0372615357240041,0.0061599810918172,,,,
Net Zero 2050,Belgium,Belgium,BEL,2036,0.1597053110599517,-0.3264298439025878,,,,
Net Zero 2050,Brazil,Brazil,BRA,2036,0.2435717384020487,0.1482144991556803,,,,
Net Zero 2050,Bulgaria,Bulgaria,BGR,2036,-0.2124242385228475,0.0507876873016356,,,,
Net Zero 2050,Canada,Canada,CAN,2036,-0.355775237083435,0.446968674659729,,,,
Net Zero 2050,Chile,Chile,CHL,2036,-0.0957672546307246,0.0101661284764607,,,,
Net Zero 2050,China,China,CHN,2036,-0.3159060180187225,-0.542962392171224,,,,
Net Zero 2050,Croatia,Croatia,HRV,2036,-0.0221182703971862,0.0320924917856851,,,,
Net Zero 2050,Czech Republic,Czech Republic,CZE,2036,-0.001906931400299,0.2917457024256388,,,,
Net Zero 2050,Denmark,Denmark,DNK,2036,0.0360332727432251,-0.0113215843836466,,,,
Net Zero 2050,Egypt,Egypt,EGY,2036,-0.4555664683381716,0.1580096483230591,,,,
Net Zero 2050,Estonia,Estonia,EST,2036,-0.2794922739267348,-0.0135536988576252,,,,
Net Zero 2050,Finland,Finland,FIN,2036,-0.0129379530747731,0.1024091641108194,,,,
Net Zero 2050,France,France,FRA,2036,0.4013701876004537,-0.4633864561716715,,,,
Net Zero 2050,Germany,Germany,DEU,2036,0.077769249677658,-0.0549920399983723,,,,
Net Zero 2050,Greece,Greece,GRC,2036,-0.3608848055203755,0.1095914840698242,,,,
Net Zero 2050,Hong Kong,Hong Kong,HKG,2036,0.193755437930425,0.1046728491783142,,,,
Net Zero 2050,Hungary,Hungary,HUN,2036,-0.0325833658377329,0.2367998758951822,,,,
Net Zero 2050,India,India,IND,2036,0.0164255102475484,0.0938236316045124,,,,
Net Zero 2050,Indonesia,Indonesia,IDN,2036,-0.0501309484243392,0.0635022322336832,,,,
Net Zero 2050,Ireland,Ireland,IRL,2036,-0.0161398947238921,0.0132602055867513,,,,
Net Zero 2050,Italy,Italy,ITA,2036,-0.0027114550272623,-0.1061933040618896,,,,
Net Zero 2050,Japan,Japan,JPN,2036,-0.0720340609550476,-0.119858682155609,,,,
Net Zero 2050,Latvia,Latvia,LVA,2036,-0.175487145781517,0.0017211437225341,,,,
Net Zero 2050,Lithuania,Lithuania,LTU,2036,-0.187526856859525,0.0411736567815144,,,,
Net Zero 2050,Malaysia,Malaysia,MYS,2036,-0.169123113155365,-0.2228739460309346,,,,
Net Zero 2050,Mexico,Mexico,MEX,2036,-0.0056179662545522,0.0816262165705362,,,,
Net Zero 2050,Netherlands,Netherlands,NLD,2036,0.0608556965986887,0.0289283990859985,,,,
Net Zero 2050,New Zealand,New Zealand,NZL,2036,-0.0133931636810302,0.0191191633542378,,,,
Net Zero 2050,Norway,Norway,NOR,2036,0.0899238586425781,0.0013105074564615,,,,
Net Zero 2050,Poland,Poland,POL,2036,-0.1021172714730104,0.0722591479619343,,,,
Net Zero 2050,Portugal,Portugal,PRT,2036,0.2714726130167643,-0.2665689786275227,,,,
Net Zero 2050,Romania,Romania,ROU,2036,0.277256965637207,-0.1034997304280598,,,,
Net Zero 2050,Russia,Russia,RUS,2036,0.6702178021272024,0.1217169960339864,,,,
Net Zero 2050,Singapore,Singapore,SGP,2036,0.0659116109212239,0.1217538515726725,,,,
Net Zero 2050,Slovakia,Slovakia,SVK,2036,0.090386946996053,0.073228637377421,,,,
Net Zero 2050,Slovenia,Slovenia,SVN,2036,-0.0514596203962961,0.0195684830347696,,,,
Net Zero 2050,South Africa,South Africa,ZAF,2036,0.2023566961288452,0.0654206275939941,,,,
Net Zero 2050,South Korea,South Korea,KOR,2036,-0.0630989223718643,0.0366943875948587,,,,
Net Zero 2050,Spain,Spain,ESP,2036,0.1480204264322916,-0.1277836958567302,,,,
Net Zero 2050,Sweden,Sweden,SWE,2036,0.1616403261820475,0.0468159914016723,,,,
Net Zero 2050,Switzerland,Switzerland,CHE,2036,-0.1780511240164438,-0.0262480378150939,,,,
Net Zero 2050,Taiwan,Taiwan,TWN,2036,-0.0333653489748636,0.0305520296096801,,,,
Net Zero 2050,Turkey,Turkey,TUR,2036,0.1402803684274355,0.0841827392578125,,,,
Net Zero 2050,United Kingdom,United Kingdom,GBR,2036,0.1281711657842,-0.1951490839322408,,,,
Net Zero 2050,United States,United States,USA,2036,-0.0681914190451304,-0.1804135243097941,,,,
Net Zero 2050,Viet Nam,Viet Nam,VNM,2036,-0.0533795456091562,0.0820522705713907,,,,
Below 2C,Argentina,Argentina,ARG,2037,0.1939917206764221,0.0420227845509846,,,,
Below 2C,Australia,Australia,AUS,2037,0.1644292076428731,-0.0596516132354735,,,,
Below 2C,Austria,Austria,AUT,2037,0.2408111294110616,-0.0248961846033731,,,,
Below 2C,Belgium,Belgium,BEL,2037,0.1859826842943827,-0.4168539841969808,,,,
Below 2C,Brazil,Brazil,BRA,2037,0.2481004397074381,0.1429269313812256,,,,
Below 2C,Bulgaria,Bulgaria,BGR,2037,0.0999809602896372,0.0456991990407307,,,,
Below 2C,Canada,Canada,CAN,2037,-0.3174594044685364,0.468325138092041,,,,
Below 2C,Chile,Chile,CHL,2037,0.0318769117196401,0.0220097303390502,,,,
Below 2C,China,China,CHN,2037,0.2462168534596761,-0.5892537037531534,,,,
Below 2C,Croatia,Croatia,HRV,2037,0.1844807863235473,0.0362420479456583,,,,
Below 2C,Czech Republic,Czech Republic,CZE,2037,0.0832680563131967,0.357855757077535,,,,
Below 2C,Denmark,Denmark,DNK,2037,0.1170917153358459,-0.0341931184132893,,,,
Below 2C,Egypt,Egypt,EGY,2037,-0.0765313903490702,0.1468803485234578,,,,
Below 2C,Estonia,Estonia,EST,2037,0.0508996546268463,-0.0106614430745442,,,,
Below 2C,Finland,Finland,FIN,2037,-0.0360783040523529,0.0776677926381428,,,,
Below 2C,France,France,FRA,2037,0.2955304086208343,-0.3526711463928222,,,,
Below 2C,Germany,Germany,DEU,2037,0.1387421588102976,-0.0532577832539875,,,,
Below 2C,Greece,Greece,GRC,2037,-0.0400145947933197,0.0463804403940836,,,,
Below 2C,Hong Kong,Hong Kong,HKG,2037,0.233841210603714,0.1044517755508422,,,,
Below 2C,Hungary,Hungary,HUN,2037,0.0523491303126016,0.2933090925216675,,,,
Below 2C,India,India,IND,2037,0.0964967807133992,0.1060084104537963,,,,
Below 2C,Indonesia,Indonesia,IDN,2037,0.0748405158519745,0.0916013717651366,,,,
Below 2C,Ireland,Ireland,IRL,2037,0.1599871416886647,-0.038346250851949,,,,
Below 2C,Italy,Italy,ITA,2037,0.121037721633911,-0.0404054323832193,,,,
Below 2C,Japan,Japan,JPN,2037,0.0894881884256998,-0.1247504353523254,,,,
Below 2C,Latvia,Latvia,LVA,2037,0.0740892787774404,-0.0040034850438435,,,,
Below 2C,Lithuania,Lithuania,LTU,2037,0.0378749420245488,0.0140866438547769,,,,
Below 2C,Malaysia,Malaysia,MYS,2037,0.0509654482205709,-0.1262540419896443,,,,
Below 2C,Mexico,Mexico,MEX,2037,0.1190103391806284,0.0953617890675862,,,,
Below 2C,Netherlands,Netherlands,NLD,2037,0.0927337606747944,-0.0122462113698323,,,,
Below 2C,New Zealand,New Zealand,NZL,2037,0.0759036839008331,0.0326775511105855,,,,
Below 2C,Norway,Norway,NOR,2037,0.1366457839806874,0.0038403272628783,,,,
Below 2C,Poland,Poland,POL,2037,0.0158538793524106,0.1077120701471964,,,,
Below 2C,Portugal,Portugal,PRT,2037,0.2610446413358052,-0.2935287952423095,,,,
Below 2C,Romania,Romania,ROU,2037,0.2766250669956207,-0.1106568773587544,,,,
Below 2C,Russia,Russia,RUS,2037,0.4746643453836441,0.0652767618497212,,,,
Below 2C,Singapore,Singapore,SGP,2037,0.1928403675556183,0.1069077054659525,,,,
Below 2C,Slovakia,Slovakia,SVK,2037,0.1710337499777476,0.0498458941777547,,,,
Below 2C,Slovenia,Slovenia,SVN,2037,0.1613101959228515,0.0397623380025227,,,,
Below 2C,South Africa,South Africa,ZAF,2037,0.1210907498995463,-0.0063959757486979,,,,
Below 2C,South Korea,South Korea,KOR,2037,0.0667174657185872,0.0497124791145324,,,,
Below 2C,Spain,Spain,ESP,2037,0.1772839625676473,-0.123655875523885,,,,
Below 2C,Sweden,Sweden,SWE,2037,0.1594902276992798,-0.0047246615091959,,,,
Below 2C,Switzerland,Switzerland,CHE,2037,-0.0047638018925984,0.0162523388862609,,,,
Below 2C,Taiwan,Taiwan,TWN,2037,0.0826874176661173,0.0600115060806274,,,,
Below 2C,Turkey,Turkey,TUR,2037,0.1637568920850754,0.0845650037129719,,,,
Below 2C,United Kingdom,United Kingdom,GBR,2037,0.263044814268748,-0.0906328757603963,,,,
Below 2C,United States,United States,USA,2037,0.1646552085876465,-0.1301821470260619,,,,
Below 2C,Viet Nam,Viet Nam,VNM,2037,0.2216953039169311,0.0954092144966125,,,,
Delayed transition,Argentina,Argentina,ARG,2037,0.3843574474255244,0.0346438884735107,,,,
Delayed transition,Australia,Australia,AUS,2037,0.4592102964719136,0.055037260055542,,,,
Delayed transition,Austria,Austria,AUT,2037,0.7537534832954407,0.0226796468098958,,,,
Delayed transition,Belgium,Belgium,BEL,2037,0.3067383368810017,-0.6454452673594157,,,,
Delayed transition,Brazil,Brazil,BRA,2037,0.474832793076833,0.1665601730346679,,,,
Delayed transition,Bulgaria,Bulgaria,BGR,2037,0.2199849585692087,0.040984034538269,,,,
Delayed transition,Canada,Canada,CAN,2037,0.1813862224419911,0.6694629987080892,,,,
Delayed transition,Chile,Chile,CHL,2037,0.1082991510629654,0.0061617294947306,,,,
Delayed transition,China,China,CHN,2037,1.3291775186856587,-0.7380026578903198,,,,
Delayed transition,Croatia,Croatia,HRV,2037,0.411819318930308,0.0045579274495442,,,,
Delayed transition,Czech Republic,Czech Republic,CZE,2037,0.2081817189852396,0.6917437712351481,,,,
Delayed transition,Denmark,Denmark,DNK,2037,0.283121258020401,0.1010307073593139,,,,
Delayed transition,Egypt,Egypt,EGY,2037,0.5075018925902745,0.1332644621531168,,,,
Delayed transition,Estonia,Estonia,EST,2037,0.1084731717904408,-0.0300127267837524,,,,
Delayed transition,Finland,Finland,FIN,2037,0.0338947375615437,0.1958343982696533,,,,
Delayed transition,France,France,FRA,2037,0.4545946419239044,-0.4278304974238078,,,,
Delayed transition,Germany,Germany,DEU,2037,0.334531952937444,-0.0412335395812987,,,,
Delayed transition,Greece,Greece,GRC,2037,0.3402560949325561,0.0756533940633138,,,,
Delayed transition,Hong Kong,Hong Kong,HKG,2037,0.7271071672439575,0.0943362315495808,,,,
Delayed transition,Hungary,Hungary,HUN,2037,0.1826934516429901,0.6400552988052368,,,,
Delayed transition,India,India,IND,2037,0.2320159276326497,0.1155365705490112,,,,
Delayed transition,Indonesia,Indonesia,IDN,2037,0.2709917972485224,0.129843513170878,,,,
Delayed transition,Ireland,Ireland,IRL,2037,0.569278488556544,-0.0184300740559895,,,,
Delayed transition,Italy,Italy,ITA,2037,0.3615045547485351,-0.0149487654368082,,,,
Delayed transition,Japan,Japan,JPN,2037,0.3340849777062734,-0.0918308893839518,,,,
Delayed transition,Latvia,Latvia,LVA,2037,0.2143690089384714,-0.0018655856450398,,,,
Delayed transition,Lithuania,Lithuania,LTU,2037,0.1563331186771392,0.0001893440882365,,,,
Delayed transition,Malaysia,Malaysia,MYS,2037,0.2680126825968424,-0.0343323747316995,,,,
Delayed transition,Mexico,Mexico,MEX,2037,0.3256953756014506,0.1100862026214599,,,,
Delayed transition,Netherlands,Netherlands,NLD,2037,0.1759831110636392,0.2821276585261027,,,,
Delayed transition,New Zealand,New Zealand,NZL,2037,0.1957785387833913,0.0343359510103861,,,,
Delayed transition,Norway,Norway,NOR,2037,0.2400673627853393,0.0196634928385416,,,,
Delayed transition,Poland,Poland,POL,2037,0.2385470767815908,0.4047073721885681,,,,
Delayed transition,Portugal,Portugal,PRT,2037,0.6013828714688619,-0.7538814544677734,,,,
Delayed transition,Romania,Romania,ROU,2037,0.4115441739559173,-0.1731890042622884,,,,
Delayed transition,Russia,Russia,RUS,2037,0.8363065173228583,0.0979567170143127,,,,
Delayed transition,Singapore,Singapore,SGP,2037,0.6405562261740366,0.1475047667821248,,,,
Delayed transition,Slovakia,Slovakia,SVK,2037,0.2711615065733592,0.0375168720881143,,,,
Delayed transition,Slovenia,Slovenia,SVN,2037,0.495929221312205,0.0473022460937499,,,,
Delayed transition,South Africa,South Africa,ZAF,2037,0.399797260761261,-0.0373582839965819,,,,
Delayed transition,South Korea,South Korea,KOR,2037,0.1926155984401702,0.04475599527359,,,,
Delayed transition,Spain,Spain,ESP,2037,0.5456788142522176,-0.081771691640218,,,,
Delayed transition,Sweden,Sweden,SWE,2037,0.1962382197380066,-0.0463729699452717,,,,
Delayed transition,Switzerland,Switzerland,CHE,2037,0.1244956851005554,0.0200077295303344,,,,
Delayed transition,Taiwan,Taiwan,TWN,2037,0.1900445222854614,0.0449102322260538,,,,
Delayed transition,Turkey,Turkey,TUR,2037,0.3678216884533564,0.0774798393249511,,,,
Delayed transition,United Kingdom,United Kingdom,GBR,2037,0.9938174188137054,0.0546267827351888,,,,
Delayed transition,United States,United States,USA,2037,0.4992414712905884,0.0479109684626261,,,,
Delayed transition,Viet Nam,Viet Nam,VNM,2037,0.770623505115509,0.0716053247451782,,,,
Fragmented World,Argentina,Argentina,ARG,2037,0.3010299354791641,0.0581358273824055,,,,
Fragmented World,Australia,Australia,AUS,2037,0.2982866962750752,0.0024340152740478,,,,
Fragmented World,Austria,Austria,AUT,2037,0.5534318486849467,0.003797968228658,,,,
Fragmented World,Belgium,Belgium,BEL,2037,0.2294737895329793,-0.4717746575673421,,,,
Fragmented World,Brazil,Brazil,BRA,2037,0.3253852327664693,0.1748849948247273,,,,
Fragmented World,Bulgaria,Bulgaria,BGR,2037,0.2516269882520039,0.0647480487823485,,,,
Fragmented World,Canada,Canada,CAN,2037,-0.1058107415835062,0.5717512369155884,,,,
Fragmented World,Chile,Chile,CHL,2037,0.1052432010571161,0.0450416405995686,,,,
Fragmented World,China,China,CHN,2037,0.8160972595214844,-0.7026472489039103,,,,
Fragmented World,Croatia,Croatia,HRV,2037,0.2913439075152079,0.0491691827774047,,,,
Fragmented World,Czech Republic,Czech Republic,CZE,2037,0.1915804247061411,0.6063970327377319,,,,
Fragmented World,Denmark,Denmark,DNK,2037,0.2118130723635355,0.0851918458938598,,,,
Fragmented World,Egypt,Egypt,EGY,2037,0.5002338817963997,0.1266353925069173,,,,
Fragmented World,Estonia,Estonia,EST,2037,0.1949915091196696,-0.0217816829681396,,,,
Fragmented World,Finland,Finland,FIN,2037,0.0148184696833292,0.1911840041478475,,,,
Fragmented World,France,France,FRA,2037,0.3785043855508168,-0.3757899204889933,,,,
Fragmented World,Germany,Germany,DEU,2037,0.2609895467758178,-0.0453870296478271,,,,
Fragmented World,Greece,Greece,GRC,2037,0.1899686257044474,0.129308541615804,,,,
Fragmented World,Hong Kong,Hong Kong,HKG,2037,0.3596456547578175,0.1304418444633484,,,,
Fragmented World,Hungary,Hungary,HUN,2037,0.1995473603407541,0.6163178284962972,,,,
Fragmented World,India,India,IND,2037,0.1833387017250061,0.1367252667744954,,,,
Fragmented World,Indonesia,Indonesia,IDN,2037,0.2230765372514724,0.1484140952428182,,,,
Fragmented World,Ireland,Ireland,IRL,2037,0.3978750209013621,-0.0827494859695434,,,,
Fragmented World,Italy,Italy,ITA,2037,0.3866274356842041,-0.0024844805399576,,,,
Fragmented World,Japan,Japan,JPN,2037,0.2706114053726196,-0.0908764799435933,,,,
Fragmented World,Latvia,Latvia,LVA,2037,0.2247399489084879,0.0031503438949584,,,,
Fragmented World,Lithuania,Lithuania,LTU,2037,0.1688685715198516,0.0125666856765746,,,,
Fragmented World,Malaysia,Malaysia,MYS,2037,0.1756930947303772,-0.0299723148345946,,,,
Fragmented World,Mexico,Mexico,MEX,2037,0.21083798011144,0.1146190365155537,,,,
Fragmented World,Netherlands,Netherlands,NLD,2037,0.1257406075795491,0.2365236679712931,,,,
Fragmented World,New Zealand,New Zealand,NZL,2037,0.1682511369387309,0.0558761954307555,,,,
Fragmented World,Norway,Norway,NOR,2037,0.1433464884757995,0.0026548107465108,,,,
Fragmented World,Poland,Poland,POL,2037,0.2290189365545908,0.3689246773719787,,,,
Fragmented World,Portugal,Portugal,PRT,2037,0.445207138856252,-0.5064538319905599,,,,
Fragmented World,Romania,Romania,ROU,2037,0.2726895908514659,-0.1805570721626281,,,,
Fragmented World,Russia,Russia,RUS,2037,0.4324109405279159,0.0430645545323689,,,,
Fragmented World,Singapore,Singapore,SGP,2037,0.2586609423160553,0.1696354150772095,,,,
Fragmented World,Slovakia,Slovakia,SVK,2037,0.1295411189397176,0.0432490905125935,,,,
Fragmented World,Slovenia,Slovenia,SVN,2037,0.4002600411574046,0.0682066679000854,,,,
Fragmented World,South Africa,South Africa,ZAF,2037,0.2316708167394002,-0.0091915130615233,,,,
Fragmented World,South Korea,South Korea,KOR,2037,0.1558670401573181,0.071315050125122,,,,
Fragmented World,Spain,Spain,ESP,2037,0.3985674579938252,-0.0616947809855142,,,,
Fragmented World,Sweden,Sweden,SWE,2037,0.1502068638801574,-0.0497052272160847,,,,
Fragmented World,Switzerland,Switzerland,CHE,2037,0.1443327963352203,0.0421345432599385,,,,
Fragmented World,Taiwan,Taiwan,TWN,2037,0.1525573134422302,0.0742121537526448,,,,
Fragmented World,Turkey,Turkey,TUR,2037,0.2347441564003626,0.0916995207468668,,,,
Fragmented World,United Kingdom,United Kingdom,GBR,2037,0.9272079964478812,-0.048843502998352,,,,
Fragmented World,United States,United States,USA,2037,0.3869497179985046,-0.1149980624516805,,,,
Fragmented World,Viet Nam,Viet Nam,VNM,2037,0.3883973062038421,0.1375901699066162,,,,
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2037,0.1556914846102396,0.0541512171427408,,,,
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2037,0.1315675377845764,-0.0764230092366536,,,,
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2037,0.119639257589976,-0.0571074485778808,,,,
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2037,0.1524347364902496,-0.2991623878479004,,,,
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2037,0.1753144264221191,0.1600352525711059,,,,
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2037,0.0776981810728708,0.0495471159617105,,,,
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2037,-0.3408897618452708,0.5282773574193319,,,,
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2037,0.0103777100642522,0.0312071243921915,,,,
Nationally Determined Contributions (NDCs),China,China,CHN,2037,0.5716978311538696,-0.650893767674764,,,,
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2037,0.1069109042485554,0.0443719625473022,,,,
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2037,0.0734449525674184,0.4954198598861694,,,,
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2037,0.1022571822007497,-0.0441990693410236,,,,
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2037,0.0423639472573995,0.152964989344279,,,,
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2037,0.0322987337907154,-0.0328498681386311,,,,
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2037,-0.0860440433025359,0.0884007215499877,,,,
Nationally Determined Contributions (NDCs),France,France,FRA,2037,0.3351838092009226,-0.3214641412099202,,,,
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2037,0.078283021847407,-0.0444581111272175,,,,
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2037,-0.1443756719430288,0.141429583231608,,,,
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2037,0.2910005946954092,0.1106889247894287,,,,
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2037,0.063081532716751,0.4784510533014933,,,,
Nationally Determined Contributions (NDCs),India,India,IND,2037,0.0451140999794006,0.1274396975835164,,,,
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2037,0.053520585099856,0.120598038037618,,,,
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2037,0.156526764233907,-0.0635090271631876,,,,
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2037,0.0999767382939656,-0.0307618776957194,,,,
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2037,0.0862496892611185,-0.0923958222071329,,,,
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2037,0.0691672464211781,-0.0076035658518473,,,,
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2037,0.032425453265508,0.0113983154296875,,,,
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2037,0.0867952108383178,-0.0275218486785888,,,,
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2037,0.0870979626973469,0.1184886693954467,,,,
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2037,0.0223245422045389,0.0040373007456461,,,,
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2037,0.0519158442815144,0.0414846539497375,,,,
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2037,0.0936743120352427,1.291433970136644e-05,,,,
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2037,0.0498965804775555,0.2465748190879821,,,,
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2037,0.2099480628967285,-0.1841957569122314,,,,
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2037,0.2444783945878346,-0.1168407599131266,,,,
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2037,0.3217952003081639,0.0431195894877115,,,,
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2037,0.1806563834349314,0.1098479429880778,,,,
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2037,0.0278129577636718,0.0241251786549885,,,,
